ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,cell cycle,1815,15,0.40066373870853356,1,"CDK6,EXOC5,EGF,EPB41L2,EPS8,MYO16,PLCB1,ANK3,SETD2,PCM1,WAC,TAOK3,RB1,TFDP2,CEP76,CCPG1"
BP,developmental growth,658,7,0.4009755364173342,1,"CREB1,PLCB1,ZFPM2,AUTS2,SMAD4,SEMA6A,AKAP6"
MF,"transferase activity, transferring phosphorus-containing groups",887,9,0.40111239090228146,1,"CDK6,GPHN,GRK3,FKTN,MAGI3,TAOK3,PAPSS2,TJP2,SLK"
BP,action potential,146,2,0.4011128515668002,1,"ANK3,AKAP6"
BP,regulation of carbohydrate catabolic process,63,1,0.40118687031005934,1,ZBTB20
BP,positive regulation of Ras protein signal transduction,57,1,0.4012620913345604,1,"LPAR6,AUTS2"
MF,lyase activity,190,2,0.40169318919865893,1,"HSD17B4,TSEN2"
CC,tertiary granule membrane,73,1,0.4017039182923078,1,ATP8B4
CC,nucleoplasm,4121,33,0.4017176457320977,1,"CDK6,CREB1,EPB41L2,RAB11FIP2,MYO16,TNRC6B,PLCB1,ZFPM2,ZBTB20,PITPNC1,ZNF638,SETD2,IL16,SMAD4,NPAS2,PCM1,IPO11,WAC,AFTPH,DNAJC11,PSMA1,THOC2,TENM2,RB1,CRTC3,DST,TFDP2,AKNA,TSEN2,ASH2L,TRIP12,TJP2,ABCG2,DDX46"
BP,spliceosomal complex assembly,81,1,0.40185583544523773,1,DDX46
BP,oligosaccharide metabolic process,69,1,0.40207360724591124,1,HEXB
BP,nucleoside bisphosphate biosynthetic process,57,1,0.4025573804013654,1,PAPSS2
BP,ribonucleoside bisphosphate biosynthetic process,57,1,0.4025573804013654,1,PAPSS2
BP,purine nucleoside bisphosphate biosynthetic process,57,1,0.4025573804013654,1,PAPSS2
BP,regulation of lamellipodium organization,53,1,0.4026143710026031,1,AUTS2
BP,ensheathment of neurons,147,2,0.40299634525615213,1,"GPM6B,HEXB"
BP,axon ensheathment,147,2,0.40299634525615213,1,"GPM6B,HEXB"
MF,signaling receptor complex adaptor activity,51,1,0.40335155620061475,1,GNB5
BP,plasma membrane organization,168,2,0.40405361199134,1,"ANK3,AHNAK"
BP,RNA localization,194,2,0.4042690631250175,1,"SETD2,THOC2"
CC,germ cell nucleus,68,1,0.40446156162559466,1,ZFPM2
BP,positive regulation of secretion by cell,287,3,0.40469195673149505,1,"CREB1,PLCB1,SMAD4"
BP,regulation of postsynaptic membrane potential,148,2,0.40470051395028883,1,"GABRA6,NRXN1"
BP,negative regulation of G2/M transition of mitotic cell cycle,67,1,0.40478848058229394,1,TAOK3
CC,I band,146,2,0.4048852144269776,1,"ANK3,DST"
CC,dendrite,617,7,0.405295014051192,1,"GPHN,RAB3IP,GABRA6,ANK3,ABR,HTR2C,TENM2,KCNIP4"
CC,Sm-like protein family complex,94,1,0.40529816022733905,1,DDX46
BP,mRNA stabilization,64,1,0.40547764091557753,1,DAZL
BP,endothelial cell proliferation,202,2,0.4055538038873252,1,"BMPER,EGF"
BP,cellular extravasation,73,1,0.4061365701662485,1,PLCB1
BP,regulation of multicellular organism growth,63,1,0.4065105049525399,1,CREB1
BP,monoatomic cation transmembrane transport,849,8,0.4065247107407607,1,"GNB5,SLC5A10,PLCB1,ANK3,HTR2C,PLN,AHNAK,KCNIP4,AKAP6"
CC,dendritic tree,619,7,0.40683746964476947,1,"GPHN,RAB3IP,GABRA6,ANK3,ABR,HTR2C,TENM2,KCNIP4"
BP,phospholipid translocation,52,1,0.40711744120403726,1,ATP8B4
MF,transmitter-gated monoatomic ion channel activity,61,1,0.40713353070467934,1,GABRA6
MF,transmitter-gated channel activity,61,1,0.40713353070467934,1,GABRA6
BP,establishment of protein localization to plasma membrane,62,1,0.4072397477709921,1,ANK3
BP,cell part morphogenesis,680,8,0.4074095259162636,1,"CREB1,MYO16,AUTS2,ANK3,SMAD4,TAOK3,SEMA6A,NRXN1"
BP,vesicle targeting,66,1,0.40752902339792635,1,EXOC5
CC,cell-substrate junction,430,5,0.4085957701912688,1,"EPB41L2,IL16,LMO7,DST,AHNAK"
BP,glycerolipid catabolic process,65,1,0.40909928704230797,1,PLCB1
BP,regulation of lymphocyte migration,68,1,0.4093261699702466,1,MIA3
BP,organic anion transport,442,4,0.41031310537611454,1,"SLC35A1,SLC35A3,PMP2,ABCG2"
CC,cell projection membrane,351,4,0.41079564943149816,1,"EPS8,GABRA6,ABCG2,C2CD5"
BP,cardiac muscle cell proliferation,59,1,0.4110872032172748,1,ZFPM2
CC,endopeptidase complex,84,1,0.4122430277407102,1,PSMA1
BP,BMP signaling pathway,166,2,0.4126004474349294,1,"BMPER,SMAD4"
BP,regulation of microtubule polymerization,61,1,0.41315454076552177,1,NAV3
MF,"transferase activity, transferring sulphur-containing groups",71,1,0.4132828709433751,1,HS2ST1
MF,secondary active transmembrane transporter activity,284,3,0.4135962235343795,1,"SLC35A1,SLC5A10,SLC35A3"
BP,cell cycle checkpoint signaling,192,2,0.413836258318081,1,"WAC,TAOK3"
CC,ciliary transition zone,72,1,0.41401593079669896,1,PCM1
BP,positive regulation of epithelial to mesenchymal transition,59,1,0.41459507463609946,1,SMAD4
MF,RNA helicase activity,75,1,0.41537275452402583,1,DDX46
BP,regulation of actin polymerization or depolymerization,152,2,0.4158735055195858,1,"EPS8,CAPZA2"
BP,positive regulation of TOR signaling,68,1,0.416707656924459,1,WAC
BP,negative regulation of cellular component organization,726,7,0.41691001792175614,1,"RAB3IP,EPS8,SMAD4,ODF2L,SEMA6A,CAPZA2,NAV3"
BP,microtubule-based movement,416,4,0.41700208445359155,1,"PCM1,HYDIN,DST,DNAI4"
BP,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",69,1,0.41746521978088347,1,TNRC6B
BP,protein localization to cytoskeleton,59,1,0.41768066646210295,1,PCM1
BP,regulation of sterol transport,80,1,0.4178291683398906,1,EGF
BP,regulation of cholesterol transport,80,1,0.4178291683398906,1,EGF
BP,"synaptic transmission, GABAergic",58,1,0.41799465669515895,1,GABRA6
BP,negative regulation of cell cycle G2/M phase transition,70,1,0.4180078788613749,1,TAOK3
BP,negative regulation of muscle cell differentiation,70,1,0.4182548290996819,1,SMAD4
MF,guanyl-nucleotide exchange factor activity,224,3,0.41825507269277007,1,"RAB3IP,EGF,ABR"
BP,cilium movement,201,2,0.41845971342967997,1,"HYDIN,DNAI4"
BP,glycosphingolipid metabolic process,63,1,0.4185817798226683,1,HEXB
BP,response to inorganic substance,526,5,0.418663587426955,1,"GPHN,CREB1,PLCB1,ANK3,SETD2"
MF,sterol binding,62,1,0.41875707242873694,1,PMP2
CC,stereocilium,55,1,0.4188058878092667,1,EPS8
BP,negative regulation of cell cycle process,319,3,0.4189417692953694,1,"MYO16,WAC,TAOK3,RB1"
BP,peptidyl-lysine acetylation,68,1,0.41896373402561315,1,AUTS2
BP,negative chemotaxis,47,1,0.41902307709747744,1,SEMA6A
BP,regulation of ERK1 and ERK2 cascade,312,3,0.4193707279726123,1,"BMPER,HTR2C,SMAD4,SEMA6A"
BP,somitogenesis,66,1,0.42017773962987376,1,SMAD4
MF,transition metal ion binding,1088,9,0.4203344000475846,1,"NFXL1,OR5AR1,ZFPM2,ZNF638,HEPHL1,AGMO,MMP10,MMP16,MARCHF5"
BP,regulation of establishment of protein localization,531,5,0.4205431374669012,1,"PLCB1,ANK3,UBAC2,PCM1,NDFIP2,C2CD5"
MF,serine-type endopeptidase inhibitor activity,99,1,0.4205567690374406,1,SERPINI2
BP,morphogenesis of embryonic epithelium,152,2,0.42120050803228826,1,"SETD2,HS2ST1"
BP,negative regulation of BMP signaling pathway,70,1,0.42131329876568135,1,BMPER
BP,positive regulation of miRNA transcription,52,1,0.4218374673733271,1,SMAD4
BP,cell-matrix adhesion,238,3,0.4220824342619739,1,"CDK6,GPM6B,SLK"
BP,negative regulation of neurogenesis,149,2,0.4222468199991303,1,"PCM1,SEMA6A,RB1"
BP,regulation of ubiquitin-dependent protein catabolic process,178,2,0.42226249306207975,1,"EGF,WAC"
MF,"ATP-dependent activity, acting on RNA",77,1,0.4224083823587601,1,DDX46
MF,transcription factor binding,595,6,0.4224998642529785,1,"CREB1,ZFPM2,SMAD4,RB1,CRTC3,TFDP2,TRIP12"
MF,carbon-oxygen lyase activity,75,1,0.422781967457273,1,HSD17B4
BP,positive regulation of mitochondrion organization,75,1,0.42324094764097747,1,MARCHF5
BP,hindbrain development,154,2,0.4232990300813852,1,"EGF,MYO16"
BP,glial cell migration,60,1,0.4234677088371833,1,HEXB
BP,negative regulation of locomotion,422,4,0.42402571377089415,1,"MIR1298,PLCB1,MIA3,SEMA6A,NAV3"
BP,regulation of cell shape,140,2,0.42470974618847357,1,"EPS8,HEXB"
BP,positive regulation of RNA metabolic process,1875,16,0.42491296493458064,1,"CREB1,EGF,TNRC6B,PLCB1,ZFPM2,AUTS2,HEXB,LMO7,SMAD4,NPAS2,WAC,RB1,CRTC3,TFDP2,AKNA,ASH2L,CCPG1"
BP,fatty acid beta-oxidation,76,1,0.4249287794935282,1,HSD17B4
BP,positive regulation of protein localization to plasma membrane,61,1,0.4253816125686022,1,RAB11FIP2
BP,positive regulation of fat cell differentiation,71,1,0.426013905376394,1,"CREB1,HTR2C"
BP,positive regulation of cell-matrix adhesion,56,1,0.42630642589782314,1,CDK6
BP,response to type I interferon,89,1,0.4263441405148027,1,SETD2
BP,MAPK cascade,767,7,0.42654408341922606,1,"BMPER,EGF,FKTN,PLCB1,HTR2C,SMAD4,TAOK3,SEMA6A"
BP,regulation of reproductive process,206,2,0.426643032524153,1,"PLCB1,ZFPM2"
BP,mesenchymal cell differentiation,262,3,0.4269501001607322,1,"SMAD4,SEMA6A,AKNA"
MF,metallopeptidase activity,181,2,0.42702342464236587,1,"MMP10,MMP16"
MF,monocarboxylic acid binding,79,1,0.4274720543127457,1,PMP2
MF,metalloexopeptidase activity,67,1,0.42758482151666605,1,MMP16
CC,axon cytoplasm,63,1,0.4275900232980089,1,DST
BP,generation of neurons,1483,15,0.42771227490051583,1,"CDK6,CREB1,MYO16,AUTS2,GPM6B,ANK3,CEP85L,SMAD4,PCM1,TAOK3,THOC2,TENM2,SEMA6A,RB1,AKNA,NRXN1"
BP,regulation of sodium ion transmembrane transport,59,1,0.42853625702358455,1,ANK3
BP,pyridine nucleotide metabolic process,79,1,0.42858169666487556,1,FMO2
BP,nicotinamide nucleotide metabolic process,79,1,0.42858169666487556,1,FMO2
BP,neurogenesis,1713,17,0.42867207365663906,1,"CDK6,CREB1,MYO16,AUTS2,GPM6B,ANK3,HEXB,CEP85L,SMAD4,PCM1,TAOK3,THOC2,TENM2,SEMA6A,RB1,AKNA,NAV3,NRXN1"
BP,regulation of behavior,74,1,0.42885207882430026,1,NPAS2
MF,cargo receptor activity,64,1,0.4289010387051049,1,MIA3
BP,regulation of actin filament length,155,2,0.4289397170867523,1,"EPS8,CAPZA2"
BP,establishment of protein localization,1679,14,0.4292043664889207,1,"EXOC5,RAB3IP,RAB11FIP2,PLCB1,GPM6B,ANK3,UBAC2,MIA3,PCM1,IPO11,NDFIP2,AFTPH,SPCS3,AKAP6,C2CD5"
BP,signal transduction in response to DNA damage,189,2,0.4297329308702664,1,"WAC,TAOK3"
MF,phospholipid binding,482,5,0.43010699595430635,1,"PLCB1,PITPNC1,MYO1E,ATG2B,C2CD5"
CC,cell projection,2366,22,0.430243002055339,1,"CDK6,GPHN,RAB3IP,GRK3,EPS8,RAB11FIP2,GABRA6,AUTS2,ANK3,ABR,HTR2C,MYO1E,PCM1,HYDIN,TENM2,ODF2L,SEMA6A,DST,DNAI4,KCNIP4,NRXN1,ABCG2,C2CD5"
BP,vesicle docking,64,1,0.43116801810155864,1,EXOC5
MF,ATP binding,1461,14,0.4312629733181813,1,"CDK6,GPHN,GRK3,DARS1,MYO16,MAGI3,MYO1E,TAOK3,ATP8B4,NAV3,PAPSS2,ABCG2,SLK,DDX46"
BP,inflammatory response to antigenic stimulus,79,1,0.4314433377284699,1,PSMA1
BP,developmental cell growth,239,3,0.4315147578737926,1,"AUTS2,SEMA6A,AKAP6"
CC,clathrin-coated endocytic vesicle membrane,71,1,0.43152599320690643,1,EGF
BP,response to estrogen,69,1,0.4317335013105252,1,ASH2L
BP,protein autoubiquitination,68,1,0.4318723389142415,1,MARCHF5
BP,regulation of myoblast differentiation,73,1,0.43203296423077303,1,PLCB1
BP,lipid modification,192,2,0.4328640873514939,1,"FMO2,HSD17B4"
BP,intermediate filament cytoskeleton organization,94,1,0.43326686155922484,1,DST
CC,coated vesicle,307,3,0.4339317212921009,1,"EGF,MYO1E,AFTPH"
BP,negative regulation of cell development,286,3,0.4342048598300771,1,"CDK6,PCM1,SEMA6A,RB1"
BP,centrosome duplication,75,1,0.4348541073425548,1,CEP76
BP,intermediate filament-based process,95,1,0.43517419472859803,1,DST
BP,regulation of translational initiation,83,1,0.4355624935711347,1,DAZL
BP,branching involved in ureteric bud morphogenesis,60,1,0.4361407730662893,1,SMAD4
MF,protein-lysine N-methyltransferase activity,61,1,0.43671402574996127,1,SETD2
BP,positive regulation of transport,890,8,0.4369448586831203,1,"CREB1,EGF,PLCB1,ANK3,SMAD4,PCM1,AKAP6,C2CD5"
BP,mRNA metabolic process,789,6,0.4371461699622454,1,"CREB1,DAZL,TNRC6B,THOC2,TSEN2,DDX46"
BP,positive regulation of neural precursor cell proliferation,63,1,0.43729235398348376,1,EGF
BP,glutamate receptor signaling pathway,50,1,0.43809173837442283,1,PLCB1
BP,proteoglycan biosynthetic process,65,1,0.43815181018858657,1,HS2ST1
BP,RNA stabilization,73,1,0.438697206023275,1,DAZL
BP,lipid translocation,57,1,0.43957955971218815,1,ATP8B4
MF,lysine N-methyltransferase activity,62,1,0.439607036534345,1,SETD2
MF,ubiquitin-protein transferase activity,440,4,0.4398215137771394,1,"FBXW2,LMO7,MARCHF5,TRIP12"
BP,insulin secretion involved in cellular response to glucose stimulus,64,1,0.44022413805181176,1,RAB11FIP2
BP,negative regulation of nervous system development,155,2,0.4402267514572111,1,"PCM1,SEMA6A,RB1"
BP,transport along microtubule,171,2,0.44050085806914197,1,"PCM1,DST"
BP,carbohydrate metabolic process,567,5,0.44050533019664195,1,"SLC35A1,EGF,ZBTB20,HEXB,HS2ST1"
BP,embryonic digit morphogenesis,57,1,0.44161107841671554,1,SMAD4
BP,cardiocyte differentiation,164,2,0.4417124065444773,1,"SMAD4,AKAP6"
BP,regulation of mRNA stability,230,2,0.44185244684917135,1,"DAZL,TNRC6B"
BP,positive regulation of small GTPase mediated signal transduction,65,1,0.44212836880357537,1,"LPAR6,AUTS2"
BP,modulation of excitatory postsynaptic potential,49,1,0.4423977063819781,1,NRXN1
CC,cytoplasmic region,290,3,0.443350029084008,1,"HYDIN,DST,DNAI4"
BP,protein localization to organelle,944,8,0.44347772016214615,1,"EGF,SETD2,UBAC2,MIA3,PCM1,IPO11,MARCHF5,RB1,SPCS3"
CC,axon,647,7,0.4436089202566256,1,"EPS8,AUTS2,ANK3,ABR,TENM2,SEMA6A,DST"
BP,axonal transport,65,1,0.44364440642714037,1,DST
MF,postsynaptic neurotransmitter receptor activity,72,1,0.44368235996708844,1,GABRA6
BP,negative regulation of proteolysis,234,2,0.44402577424391093,1,"WAC,SERPINI2"
MF,methylated histone binding,77,1,0.44448890665250174,1,CDYL2
CC,stereocilium bundle,62,1,0.4449384769326002,1,EPS8
BP,platelet-derived growth factor receptor signaling pathway,58,1,0.4452091423893624,1,MYO1E
BP,multi-multicellular organism process,215,2,0.4459432300553173,1,"HEXB,CSMD1"
BP,transmission of nerve impulse,69,1,0.4463978294214674,1,ANK3
BP,regulation of morphogenesis of an epithelium,65,1,0.446616907752884,1,EGF
BP,positive regulation of transcription by RNA polymerase II,1234,11,0.4466310092094805,1,"CREB1,ZFPM2,AUTS2,HEXB,LMO7,SMAD4,RB1,CRTC3,TFDP2,AKNA,ASH2L,CCPG1"
BP,epithelial to mesenchymal transition,178,2,0.4469940597628759,1,"SMAD4,AKNA"
BP,positive regulation of protein kinase activity,281,3,0.4470607802903981,1,"EGF,TAOK3,TNFSF15"
BP,cell population proliferation,3298,28,0.44731797524928196,1,"MIR1298,CDK6,N4BP2L2,EXOC5,RAB3IP,CREB1,BMPER,EGF,EPS8,RTKN2,FKTN,MYO16,ZFPM2,AUTS2,GPM6B,ANK3,SMAD4,MMP16,PCM1,TAOK3,HYDIN,TENM2,ODF2L,SEMA6A,RB1,DNAI4,AKNA,ASH2L,CCPG1,NRXN1"
BP,positive regulation of macroautophagy,75,1,0.4477054822442127,1,WAC
CC,endomembrane system,4689,37,0.44773126109486355,1,"B3GNT3,SLC35A1,RAB3IP,COL10A1,TMEM68,EGF,FKTN,RAB11FIP2,PLCB1,FMO2,DMXL2,SLC35A3,ANK3,HEXB,UBAC2,MALRD1,MIA3,AGMO,LMO7,MMP16,GALNTL6,PCM1,IPO11,PLN,NDFIP2,MARCHF5,AFTPH,ATG2B,TENM2,SPCS3,DST,ALG13,ATP8B4,KCNIP4,SLC35G2,NAV3,NRXN1,AKAP6,HS2ST1"
BP,negative regulation of mRNA catabolic process,74,1,0.4477327055455416,1,DAZL
BP,regulation of membrane lipid distribution,62,1,0.4484032556658649,1,ATP8B4
BP,positive regulation of secretion,309,3,0.448883051487038,1,"CREB1,PLCB1,SMAD4"
BP,cell differentiation involved in kidney development,57,1,0.4492010681352432,1,MYO1E
BP,transmembrane transport,1550,13,0.44938780585062005,1,"SLC35A1,GNB5,SLC5A10,PLCB1,SLC35A3,GABRA6,ANK3,HTR2C,PLN,AHNAK,KCNIP4,ABCG2,AKAP6,C2CD5"
MF,molecular carrier activity,95,1,0.4497573689676182,1,IPO11
BP,endochondral bone morphogenesis,59,1,0.45002882647065773,1,MMP16
BP,response to BMP,178,2,0.4501217122099068,1,"BMPER,SMAD4"
BP,cellular response to BMP stimulus,178,2,0.4501217122099068,1,"BMPER,SMAD4"
CC,azurophil granule lumen,90,1,0.45148015841520006,1,HEXB
BP,cellular response to dopamine,73,1,0.45177199075836455,1,"GNB5,HTR2C"
CC,Golgi apparatus,1611,14,0.45216137057606826,1,"B3GNT3,SLC35A1,FKTN,SLC35A3,ANK3,MALRD1,MMP16,GALNTL6,NDFIP2,AFTPH,TENM2,ATP8B4,SLC35G2,HS2ST1"
BP,negative regulation of cell-cell adhesion,204,2,0.4523634777500267,1,"MIA3,AKNA"
MF,protein kinase inhibitor activity,71,1,0.45253140017668636,1,TAOK3
BP,positive regulation of cytokine production,495,4,0.4530622114392773,1,"PLCB1,ZBTB20,SETD2,IL16"
BP,regulation of cilium assembly,70,1,0.45312379211309844,1,ODF2L
BP,pyridine-containing compound metabolic process,85,1,0.4542525468895669,1,FMO2
BP,cell migration involved in sprouting angiogenesis,96,1,0.4550069431096775,1,MIA3
BP,regulation of growth,615,6,0.45572503557836064,1,"CREB1,PLCB1,ZFPM2,SMAD4,SEMA6A,RB1,AKAP6"
BP,positive regulation of macromolecule biosynthetic process,2581,21,0.4563305597919157,1,"CDK6,CREB1,DAZL,EGF,PLCB1,ZFPM2,AUTS2,ZBTB20,ANK3,SETD2,HEXB,IL16,LMO7,SMAD4,NPAS2,WAC,RB1,CRTC3,TFDP2,AKNA,ASH2L,CCPG1"
BP,response to dopamine,74,1,0.45661770103058974,1,"GNB5,HTR2C"
MF,phospholipid transporter activity,64,1,0.4570324983539507,1,PITPNC1
MF,extracellular ligand-gated monoatomic ion channel activity,74,1,0.4572121268432056,1,GABRA6
BP,circadian regulation of gene expression,70,1,0.4573281236168149,1,NPAS2
BP,nucleocytoplasmic transport,326,3,0.45775445011436394,1,"SETD2,IPO11,THOC2"
BP,nuclear transport,326,3,0.45775445011436394,1,"SETD2,IPO11,THOC2"
BP,negative regulation of chemotaxis,70,1,0.4577801166699263,1,SEMA6A
MF,methylation-dependent protein binding,79,1,0.4579947084140462,1,CDYL2
MF,"hydrolase activity, hydrolyzing O-glycosyl compounds",91,1,0.4580963579966293,1,HEXB
CC,mitochondrial outer membrane,217,2,0.45832767661541274,1,"MARCHF5,DNAJC11"
BP,positive regulation of miRNA metabolic process,63,1,0.45862902436725195,1,SMAD4
MF,cytokine receptor binding,271,2,0.45866464119392003,1,"IL22,TNFSF15"
MF,adenyl nucleotide binding,1622,15,0.4587771679584452,1,"CDK6,GPHN,GRK3,DARS1,MYO16,FMO2,MAGI3,MYO1E,TAOK3,ATP8B4,NAV3,PAPSS2,ABCG2,SLK,DDX46"
BP,innate immune response activating cell surface receptor signaling pathway,89,1,0.4588594086219154,1,RAB11FIP2
BP,regulation of supramolecular fiber organization,385,4,0.4589076791612535,1,"EPS8,SMAD4,RB1,CAPZA2,NAV3"
CC,neuron projection membrane,59,1,0.46042329085262335,1,GABRA6
BP,cellular response to retinoic acid,67,1,0.46067332570877084,1,CREB1
BP,wound healing,421,4,0.46071483520536527,1,"MIR1298,MIA3,DST,AHNAK,PAPSS2"
BP,organelle fission,485,4,0.46104178320072686,1,"EGF,EPS8,PLCB1,MARCHF5,RB1"
BP,microtubule-based process,933,8,0.4611827867829853,1,"SETD2,PCM1,HYDIN,DST,DNAI4,CEP76,NAV3,SLK"
BP,negative regulation of response to external stimulus,478,4,0.4627691974394684,1,"MIR1298,IL22,PSMA1,SEMA6A,RB1"
BP,regulation of glucose transmembrane transport,78,1,0.46379111648396887,1,C2CD5
BP,neuron fate commitment,73,1,0.4638286967156551,1,SMAD4
MF,active transmembrane transporter activity,439,4,0.4643054660195479,1,"SLC35A1,SLC5A10,SLC35A3,ABCG2"
BP,regulation of carbohydrate metabolic process,187,2,0.4646578455198485,1,"EGF,ZBTB20"
BP,heart valve morphogenesis,60,1,0.46498475582804666,1,"SMAD4,RB1"
BP,second-messenger-mediated signaling,307,3,0.4652758197290532,1,"CREB1,HTR2C,PLN,AKAP6"
MF,"catalytic activity, acting on RNA",387,3,0.4655382819980221,1,"DARS1,TSEN2,DDX46"
BP,neural crest cell migration,59,1,0.46778445495075593,1,SEMA6A
MF,histone methyltransferase activity,66,1,0.467929185415701,1,SETD2
BP,positive regulation of synapse assembly,63,1,0.46799760136171303,1,NRXN1
BP,positive regulation of catabolic process,595,5,0.4680066139575295,1,"EGF,TNRC6B,ZBTB20,SETD2,WAC"
BP,myofibril assembly,71,1,0.46833037328696525,1,SMAD4
BP,cellular response to vascular endothelial growth factor stimulus,74,1,0.46834852625534545,1,SEMA6A
BP,membrane lipid metabolic process,209,2,0.4683982685988091,1,"HEXB,AGMO"
BP,positive regulation of muscle cell differentiation,83,1,0.46944750169026045,1,AKAP6
BP,regulation of RNA stability,242,2,0.46967445176343997,1,"DAZL,TNRC6B"
BP,positive regulation of cellular component biogenesis,503,5,0.4701651695689637,1,"EPS8,AUTS2,TENM2,NAV3,NRXN1"
CC,lateral plasma membrane,67,1,0.47032407534444926,1,ANK3
BP,regulation of defense response,810,6,0.4704882969203532,1,"RAB11FIP2,IL16,NPAS2,IL22,PSMA1,RB1,AKNA"
MF,protein homodimerization activity,704,6,0.4709664962480046,1,"RAB11FIP2,HSD17B4,SMAD4,PLN,TENM2,ABCG2,SLK"
CC,coated vesicle membrane,199,2,0.47203760847713244,1,"EGF,AFTPH"
BP,actin filament polymerization,166,2,0.4725149525179299,1,"EPS8,CAPZA2"
CC,methyltransferase complex,95,1,0.47363048919337136,1,ASH2L
BP,regulation of cellular component size,368,4,0.47380284752374846,1,"CREB1,EPS8,SEMA6A,CAPZA2"
BP,protein polymerization,285,3,0.47411143089352215,1,"EPS8,CAPZA2,NAV3"
BP,monoatomic ion transmembrane transport,1024,9,0.47413984993881075,1,"GNB5,SLC5A10,PLCB1,GABRA6,ANK3,HTR2C,PLN,AHNAK,KCNIP4,AKAP6"
MF,kinase inhibitor activity,75,1,0.4742455946774117,1,TAOK3
BP,regulation of receptor internalization,63,1,0.4745617562933257,1,EGF
BP,blood vessel development,798,7,0.4749997490791402,1,"MIR1298,BMPER,EGF,ZFPM2,SETD2,MIA3,MYO1E,SEMA6A"
CC,midbody,203,2,0.47522422733206937,1,"EXOC5,IL16"
BP,axon guidance,233,3,0.4752715118924122,1,"SMAD4,SEMA6A,NRXN1"
BP,neuron projection guidance,233,3,0.4752715118924122,1,"SMAD4,SEMA6A,NRXN1"
MF,solute:sodium symporter activity,80,1,0.47561114784149056,1,SLC5A10
BP,negative regulation of cell adhesion,311,3,0.47603161055598453,1,"MIA3,SEMA6A,AKNA"
BP,receptor localization to synapse,62,1,0.4762922975434273,1,GPHN
BP,cellular component assembly,2992,24,0.4763277538521531,1,"EXOC5,RAB3IP,DARS1,EPS8,AUTS2,GPM6B,ANK3,LIAT1,SMAD4,PCM1,PLN,HYDIN,ATG2B,TENM2,ODF2L,RB1,CRTC3,DST,DNAI4,CEP76,CAPZA2,NAV3,NRXN1,SLK,DDX46"
MF,ribonucleoside triphosphate phosphatase activity,724,6,0.4768498612914365,1,"GNB5,MYO1E,ATP8B4,NAV3,ABCG2,DDX46"
BP,endocrine process,92,1,0.4771161325592317,1,SMAD4
BP,regulation of actin filament-based process,375,4,0.4780452815641669,1,"EPS8,GPM6B,SMAD4,PLN,CAPZA2"
BP,export across plasma membrane,82,1,0.4784742425774222,1,ABCG2
BP,mesenchymal cell migration,61,1,0.47870245436150394,1,SEMA6A
BP,positive regulation of cell cycle,333,3,0.4788217326268254,1,"EGF,PLCB1,RB1,CCPG1"
BP,cardiac chamber development,168,2,0.4790958142512601,1,"ZFPM2,SMAD4"
BP,system development,4023,35,0.4791530251689431,1,"MIR1298,CDK6,COL10A1,CREB1,BMPER,EGF,FKTN,MYO16,PLCB1,ZFPM2,AUTS2,GPM6B,ANK3,SETD2,HEXB,HSD17B4,MIA3,CEP85L,SMAD4,MMP16,MYO1E,NPAS2,PCM1,TAOK3,PLN,HYDIN,THOC2,TENM2,SEMA6A,RB1,CSMD1,TFDP2,AKNA,NAV3,PAPSS2,NRXN1,AKAP6,HS2ST1"
BP,cholesterol homeostasis,100,1,0.47955961917786016,1,MALRD1
CC,transport vesicle,426,4,0.4797828244041671,1,"RAB3IP,DMXL2,AFTPH,SLC35G2"
BP,organ growth,176,2,0.48003707912188986,1,"ZFPM2,AKAP6"
BP,regulation of leukocyte migration,227,2,0.4801622549574817,1,"PLCB1,MIA3"
MF,collagen binding,68,1,0.48030724843487027,1,SMAD4
BP,vesicle budding from membrane,82,1,0.48035291854854756,1,MIA3
BP,acute inflammatory response,106,1,0.4817908431317673,1,IL22
BP,sterol homeostasis,101,1,0.48203019838757144,1,MALRD1
BP,regulation of muscle cell apoptotic process,84,1,0.4822781257575047,1,SMAD4
BP,negative regulation of immune system process,515,4,0.48256695814180006,1,"CDK6,PLCB1,MIA3,PSMA1"
BP,striated muscle cell development,73,1,0.482604412221682,1,SMAD4
BP,regulation of DNA repair,213,2,0.4828780098190126,1,"SETD2,NPAS2"
BP,regulation of DNA binding,85,1,0.48314649234426527,1,"EGF,RB1"
BP,proteolysis involved in protein catabolic process,745,6,0.48350647347025066,1,"EGF,UBAC2,LIAT1,WAC,NDFIP2,PSMA1,TRIP12"
MF,oxidoreductase activity,712,5,0.4835466828689934,1,"GPHN,DIO2,FMO2,HSD17B4,HEPHL1,AGMO"
CC,platelet alpha granule,89,1,0.48495336050121346,1,EGF
BP,regulation of cytoskeleton organization,511,5,0.48504599776572943,1,"EPS8,GPM6B,SMAD4,CAPZA2,NAV3"
BP,regulation of mRNA catabolic process,247,2,0.4856088793187312,1,"DAZL,TNRC6B"
BP,negative regulation of RNA catabolic process,86,1,0.48615213219037023,1,DAZL
BP,cellular response to metal ion,199,2,0.4861634146788796,1,"CREB1,ANK3"
