Description,N,DE,P.DE,FDR,SigGenesInSet
Biosynthesis of various nucleotide sugars,19,0,1.000000000000001,1,
Virion - Rotavirus,2,0,1.000000000000001,1,
Phototransduction,28,0,1.000000000000001,1,
Steroid biosynthesis,20,0,1.0000000000000013,1,
Other glycan degradation,18,0,1.0000000000000013,1,
Folate biosynthesis,28,0,1.0000000000000013,1,
Cobalamin transport and metabolism,18,0,1.0000000000000013,1,
Fatty acid elongation,28,0,1.0000000000000016,1,
Propanoate metabolism,32,0,1.0000000000000016,1,
Citrate cycle (TCA cycle),30,0,1.0000000000000018,1,
Fatty acid biosynthesis,17,0,1.0000000000000018,1,
Pantothenate and CoA biosynthesis,21,0,1.0000000000000018,1,
Virion - Human immunodeficiency virus,5,0,1.0000000000000018,1,
Selenocompound metabolism,17,0,1.000000000000002,1,
Butanoate metabolism,27,0,1.0000000000000022,1,OXCT1
Virion - Lassa virus and SFTS virus,17,0,1.0000000000000027,1,
