ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,"positive regulation of CD4-positive, alpha-beta T cell activation",43,1,0.1973788537646009,1,HLA-DRB1
BP,acetylcholine receptor signaling pathway,31,1,0.19769851045257988,1,GNB1
BP,skeletal muscle tissue regeneration,37,1,0.19798671321913738,1,PPARD
MF,phosphatase activity,263,3,0.19834672565887285,1,"PPP2R1A,PTPRN2,TNS1"
CC,"condensed chromosome, centromeric region",180,2,0.19838342889547075,1,"FBXO28,MAD1L1"
CC,heterotrimeric G-protein complex,33,1,0.1992955977313228,1,GNB1
MF,RNA polymerase core enzyme binding,41,1,0.1995276836414101,1,SMYD3
MF,peroxidase activity,55,1,0.1997339340289883,1,TPO
BP,skeletal muscle contraction,44,1,0.2000763539234165,1,GAA
MF,alpha-actinin binding,28,1,0.2002506149464081,1,NRAP
BP,heart development,615,6,0.20040112343437358,1,"GAA,HSPB7,MEIS1,NRAP,CCDC40,TEK"
BP,centriole assembly,48,1,0.20052057009514232,1,CCDC57
MF,cytoskeletal anchor activity,24,1,0.20054934321753712,1,ANK1
BP,positive regulation of lipid metabolic process,145,2,0.2006207116671313,1,"PPARD,TEK"
BP,amyloid-beta clearance,39,1,0.20068363636776945,1,C3
MF,FAD binding,40,1,0.2007143186022606,1,STEAP3
BP,mitotic metaphase chromosome alignment,56,1,0.2010622090203193,1,MAD1L1
BP,regulation of vascular endothelial growth factor production,59,1,0.20131887499574402,1,C3
BP,regulation of T-helper cell differentiation,43,1,0.20236415963935733,1,HLA-DRB1
BP,protein exit from endoplasmic reticulum,46,1,0.20267270152913436,1,BRSK2
BP,negative regulation of sister chromatid segregation,48,1,0.20291189508969693,1,MAD1L1
BP,negative regulation of mitotic sister chromatid segregation,48,1,0.20291189508969693,1,MAD1L1
BP,negative regulation of mitotic metaphase/anaphase transition,48,1,0.20291189508969693,1,MAD1L1
BP,negative regulation of mitotic sister chromatid separation,48,1,0.20291189508969693,1,MAD1L1
BP,epithelial cilium movement involved in extracellular fluid movement,43,1,0.20333404939726635,1,CCDC40
BP,adenylate cyclase-activating G protein-coupled receptor signaling pathway,157,2,0.20393746769214166,1,"GNB1,ADGRD1"
BP,endochondral ossification,30,1,0.2042242661512364,1,TEK
BP,replacement ossification,30,1,0.2042242661512364,1,TEK
BP,response to interleukin-6,44,1,0.2044663002580592,1,ST3GAL6
MF,sterol transporter activity,36,1,0.20457206732311675,1,OSBPL10
BP,entry into host,160,2,0.2050889545840805,1,"HLA-DRB1,TMPRSS4"
MF,spectrin binding,26,1,0.20536744596371317,1,ANK1
BP,tRNA aminoacylation,43,1,0.20570417558190454,1,IARS1
BP,spindle checkpoint signaling,47,1,0.20633901900172333,1,MAD1L1
BP,modulation by host of viral process,49,1,0.2063433508426558,1,FASN
BP,regulation of cellular respiration,48,1,0.20644168390555,1,PRDM16
BP,pigment biosynthetic process,56,1,0.20676241264108514,1,OCA2
BP,regulation of lymphocyte mediated immunity,186,2,0.2068980369410801,1,"HLA-DRB1,C3"
MF,signal sequence binding,46,1,0.20709846142384447,1,TNPO2
MF,molecular function inhibitor activity,500,4,0.20749439664583647,1,"A2ML1,SERPINA4,C3,PPP1R2C"
BP,amino acid activation,44,1,0.2078950839943053,1,IARS1
BP,myotube differentiation,127,2,0.20928780594649782,1,"ATP11A,SMYD3"
BP,phosphatidic acid metabolic process,35,1,0.2095356823358742,1,LPCAT1
BP,regulation of microtubule-based movement,55,1,0.20971650949400153,1,CCDC40
BP,positive regulation of cell-substrate junction organization,31,1,0.21098810793755024,1,TEK
MF,"oxidoreductase activity, acting on peroxide as acceptor",57,1,0.21130706701518542,1,TPO
BP,peptidyl-cysteine modification,44,1,0.21135245745419562,1,ZDHHC14
BP,mitotic sister chromatid segregation,183,2,0.21289297130530305,1,"PPP2R1A,MAD1L1"
BP,cellular response to decreased oxygen levels,157,2,0.2131627648590318,1,"PDK1,PPARD"
BP,cell cycle G2/M phase transition,155,2,0.21348515123720502,1,"CCDC57,BRSK2"
BP,neutral lipid biosynthetic process,50,1,0.21353608710906558,1,C3
BP,acylglycerol biosynthetic process,50,1,0.21353608710906558,1,C3
BP,phenol-containing compound biosynthetic process,48,1,0.21407874718122946,1,OCA2
BP,secondary metabolic process,57,1,0.21430318896755127,1,OCA2
BP,sphingolipid metabolic process,162,2,0.21437660404609551,1,"SGMS1,PPP2R1A"
BP,regulation of intrinsic apoptotic signaling pathway,190,2,0.21458133326765017,1,"SGMS1,PLEKHF1"
MF,dynein light intermediate chain binding,28,1,0.2154569979128497,1,HOOK2
BP,negative regulation of chromosome segregation,50,1,0.21559302734427496,1,MAD1L1
BP,negative regulation of metaphase/anaphase transition of cell cycle,50,1,0.21559302734427496,1,MAD1L1
BP,negative regulation of chromosome separation,50,1,0.21559302734427496,1,MAD1L1
BP,lipid transport,452,4,0.21564257373033757,1,"OSBPL10,ATP11A,PPARD,ESYT2"
BP,regulation of purine nucleotide metabolic process,47,1,0.21591770941300037,1,PDK1
MF,ATPase-coupled intramembrane lipid transporter activity,27,1,0.21592731722691552,1,ATP11A
BP,cellular response to acetylcholine,33,1,0.21610862319490776,1,GNB1
BP,cardiac muscle cell differentiation,131,2,0.21693354122017644,1,"MEIS1,NRAP"
BP,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,47,1,0.21710917005539107,1,FBXL13
CC,axoneme,164,2,0.21771397532176098,1,"CFAP77,CCDC40"
CC,GTPase complex,39,1,0.2178696201752285,1,GNB1
BP,early endosome to late endosome transport,44,1,0.21789013692576875,1,HOOK2
BP,regulation of nucleotide metabolic process,48,1,0.2179682285586381,1,PDK1
BP,lactation,40,1,0.21830560552575404,1,HK2
MF,protein phosphatase inhibitor activity,44,1,0.218387649828401,1,PPP1R2C
BP,regulation of cell cycle checkpoint,46,1,0.21865510203549135,1,MAD1L1
BP,extracellular transport,46,1,0.21914788680938707,1,CCDC40
CC,ciliary plasm,165,2,0.21918506587933223,1,"CFAP77,CCDC40"
CC,Cajal body,79,1,0.21927929943155228,1,HSPB7
BP,protein-DNA complex assembly,214,2,0.2194080747583068,1,"SMYD3,CHAF1B"
BP,histone lysine methylation,33,1,0.2194754346548257,1,SMYD3
BP,regulation of T cell mediated cytotoxicity,50,1,0.21985232028861712,1,HLA-DRB1
BP,respiratory system process,39,1,0.2202358098616088,1,GAA
BP,cellular response to glucocorticoid stimulus,49,1,0.22036776548556744,1,SMYD3
BP,dopamine receptor signaling pathway,38,1,0.22047083197788933,1,GNB1
MF,O-acyltransferase activity,54,1,0.220602786273854,1,LPCAT1
BP,endomembrane system organization,595,5,0.22068055976478615,1,"TMEM9,HOOK2,ESYT2,PLEKHF1,NUP93"
BP,regulation of T cell proliferation,181,2,0.2207375120826089,1,"HLA-DRB1,MAD1L1"
BP,organophosphate ester transport,151,2,0.22146308014559798,1,"OSBPL10,ATP11A"
BP,sulfur compound metabolic process,313,3,0.22224781543153194,1,"ST3GAL6,PDK1,ACOT1"
CC,coated vesicle,307,3,0.2231784313313684,1,"HLA-DQA1,HLA-DQB1,HLA-DRB1"
BP,apoptotic cell clearance,47,1,0.22342282642461725,1,C3
BP,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,191,2,0.2242849022134758,1,"HLA-DRB1,C3"
BP,pigment cell differentiation,36,1,0.22477330718213212,1,OCA2
BP,regulation of mitotic sister chromatid segregation,54,1,0.22510879847715431,1,MAD1L1
CC,ficolin-1-rich granule,185,2,0.22539308810043462,1,"GAA,PTPRN2"
BP,response to acetylcholine,36,1,0.22640018297102907,1,GNB1
BP,sulfur compound biosynthetic process,157,2,0.22674890260772138,1,"ST3GAL6,PDK1"
BP,glandular epithelial cell development,36,1,0.2272759169295739,1,FASN
BP,metanephric nephron development,41,1,0.2273991956087552,1,KIF26B
CC,catenin complex,31,1,0.22822362479760636,1,CDH4
BP,establishment of spindle orientation,42,1,0.22896287644548619,1,LLGL2
BP,vacuolar transport,166,2,0.22915240751792323,1,"HOOK2,PLEKHF1"
BP,vascular endothelial growth factor production,63,1,0.22920374222631068,1,C3
BP,postsynaptic signal transduction,38,1,0.2294897232276264,1,GNB1
BP,heart morphogenesis,264,3,0.2296739009474769,1,"GAA,CCDC40,TEK"
BP,regulation of lipid kinase activity,39,1,0.23067101319557415,1,TEK
BP,regulation of ATP-dependent activity,62,1,0.23071606341621737,1,BRSK2
BP,myeloid cell differentiation,427,4,0.230791342791271,1,"FASN,HLA-DRB1,MEIS1,SH3PXD2A"
BP,regulation of cell adhesion,798,7,0.23136388979318112,1,"HLA-DQA1,HLA-DQB1,HLA-DRB1,KIF26B,PPP2R1A,TEK,MAD1L1"
MF,quaternary ammonium group binding,53,1,0.23190959772500605,1,ESYT2
BP,nucleocytoplasmic transport,326,3,0.23220552246763856,1,"TNPO2,FAM53B,NUP93"
BP,nuclear transport,326,3,0.23220552246763856,1,"TNPO2,FAM53B,NUP93"
MF,"oxidoreductase activity, acting on the CH-CH group of donors",60,1,0.2322161773885753,1,FASN
MF,phosphatase inhibitor activity,47,1,0.23313995672214563,1,PPP1R2C
BP,camera-type eye morphogenesis,133,2,0.23385060747149772,1,"MAN2A1,MEIS1"
MF,transmembrane signaling receptor activity,1231,7,0.23398081936542012,1,"ADGRD1,HLA-DQA1,HLA-DQB1,HLA-DRB1,OR2A5,PTPRN2,TEK"
BP,regulation of myotube differentiation,47,1,0.23467178870898842,1,ATP11A
BP,sister chromatid cohesion,58,1,0.2353691486213036,1,PPP2R1A
CC,organelle membrane contact site,50,1,0.23544115604110313,1,ESYT2
BP,regulation of lipid localization,183,2,0.23582830276810157,1,"PPARD,C3"
BP,positive regulation of glucose transmembrane transport,44,1,0.23587206671049768,1,C3
MF,tau protein binding,43,1,0.23646025232032072,1,BRSK2
BP,regulation of phosphoprotein phosphatase activity,47,1,0.23686680867372495,1,PPP1R2C
BP,myotube cell development,41,1,0.23741386085798247,1,SMYD3
BP,histone methylation,38,1,0.23837014294055522,1,SMYD3
BP,interleukin-10 production,65,1,0.23896084585553098,1,HLA-DRB1
BP,regulation of interleukin-10 production,65,1,0.23896084585553098,1,HLA-DRB1
BP,regulation of B cell mediated immunity,63,1,0.2391793683034405,1,C3
BP,regulation of immunoglobulin mediated immune response,63,1,0.2391793683034405,1,C3
BP,intracellular pH reduction,55,1,0.23926347174203477,1,TMEM9
BP,negative regulation of mitotic nuclear division,56,1,0.23939727353250786,1,MAD1L1
BP,mammary gland development,131,2,0.23984140686392172,1,"FASN,HK2"
CC,podosome,31,1,0.23990539466188177,1,SH3PXD2A
BP,regulation of myeloid leukocyte mediated immunity,58,1,0.2405738435563766,1,C3
BP,lung alveolus development,49,1,0.24068941090908966,1,MAN2A1
BP,granulocyte differentiation,42,1,0.24076762580343947,1,FASN
MF,actinin binding,36,1,0.24126138910716696,1,NRAP
BP,negative regulation of reactive oxygen species metabolic process,49,1,0.24175911943273215,1,HK2
CC,endosome,1043,8,0.24179704794752332,1,"ATP11A,TMEM9,HLA-DQA1,HLA-DQB1,HLA-DRB1,OCA2,STEAP3,PLEKHF1"
BP,thioester biosynthetic process,46,1,0.24281535445340044,1,PDK1
BP,acyl-CoA biosynthetic process,46,1,0.24281535445340044,1,PDK1
BP,nuclear envelope organization,53,1,0.24314912010741924,1,NUP93
BP,positive regulation of intrinsic apoptotic signaling pathway,64,1,0.24347994362400474,1,PLEKHF1
BP,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,47,1,0.24363084027973814,1,CDH4
BP,regulation of mitochondrial membrane permeability,60,1,0.24373313409207703,1,HK2
BP,movement in host,184,2,0.24402621475651212,1,"HLA-DRB1,TMPRSS4"
BP,export from cell,900,7,0.24425357226689098,1,"ANK1,HLA-DRB1,LLGL2,FAM3B,STEAP3,PTPRN2,BRSK2"
BP,brown fat cell differentiation,54,1,0.24509218749855116,1,PRDM16
CC,mitotic spindle,183,2,0.24558383814823923,1,"TMEM9,MAD1L1"
BP,cellular response to oxygen levels,173,2,0.24636214999913006,1,"PDK1,PPARD"
CC,Z disc,132,2,0.24697305634103106,1,"ANK1,NRAP"
CC,protein serine/threonine phosphatase complex,51,1,0.24714895933634382,1,PPP2R1A
BP,small molecule catabolic process,374,3,0.2473081911504998,1,"FOXK1,HK2,PPARD"
BP,T cell mediated cytotoxicity,58,1,0.24839716961920694,1,HLA-DRB1
BP,regulation of extrinsic apoptotic signaling pathway in absence of ligand,46,1,0.24846707585093494,1,PPP2R1A
BP,regulation of endothelial cell apoptotic process,60,1,0.24876663673871557,1,TEK
CC,intracellular non-membrane-bounded organelle,5620,32,0.24919222813185815,1,"OSBPL10,FLACC1,DDX53,FOXK1,FBXL13,FBXO28,TMEM9,HSPB7,CCDC57,ANK1,HOOK2,HK2,HLA-DRB1,CATIP,CFAP77,LLGL2,MEIS1,NRAP,PPARD,CCDC40,KIF26B,PPP2R1A,CTNNBL1,SPTB,TEK,TNS1,LPCAT1,CHAF1B,MAD1L1,BRSK2,SH3PXD2A,NUP93"
BP,microtubule-based process,933,7,0.24928138297823604,1,"CCDC57,HOOK2,LLGL2,CCDC40,KIF26B,PPP2R1A,BRSK2"
CC,non-membrane-bounded organelle,5621,32,0.24938031252286924,1,"OSBPL10,FLACC1,DDX53,FOXK1,FBXL13,FBXO28,TMEM9,HSPB7,CCDC57,ANK1,HOOK2,HK2,HLA-DRB1,CATIP,CFAP77,LLGL2,MEIS1,NRAP,PPARD,CCDC40,KIF26B,PPP2R1A,CTNNBL1,SPTB,TEK,TNS1,LPCAT1,CHAF1B,MAD1L1,BRSK2,SH3PXD2A,NUP93"
BP,cortical actin cytoskeleton organization,42,1,0.24945114154643605,1,LLGL2
CC,cis-Golgi network,70,1,0.25003191687051385,1,MAN2A1
BP,negative regulation of peptidyl-tyrosine phosphorylation,49,1,0.2501261423390242,1,PPP2R1A
BP,regulation of lipid biosynthetic process,189,2,0.2505654610063829,1,"C3,LPCAT1"
CC,immunological synapse,45,1,0.2509037789209866,1,HLA-DRB1
BP,actin filament capping,40,1,0.25115486041779844,1,SPTB
BP,oocyte development,61,1,0.25134825981530823,1,PPP2R1A
CC,phosphatase complex,53,1,0.25178508267441113,1,PPP2R1A
MF,lipid kinase activity,41,1,0.251792879253678,1,DGKI
MF,lipid transporter activity,172,2,0.25225249143563844,1,"OSBPL10,ATP11A"
BP,microtubule nucleation,45,1,0.2528500312471947,1,CCDC57
BP,positive regulation of striated muscle cell differentiation,53,1,0.25303573956514597,1,ATP11A
BP,mRNA export from nucleus,69,1,0.25336534333721084,1,NUP93
BP,vesicle-mediated transport between endosomal compartments,49,1,0.25342897441343004,1,HOOK2
BP,negative regulation of lipid localization,66,1,0.25355090455997703,1,PPARD
BP,regulation of mitotic sister chromatid separation,59,1,0.2543589620552357,1,MAD1L1
BP,regulation of adaptive immune response,205,2,0.2547804360965393,1,"HLA-DRB1,C3"
BP,protein localization to nucleus,308,3,0.2548779673593895,1,"TNPO2,FAM53B,NUP93"
BP,negative regulation of leukocyte activation,201,2,0.2550123929162112,1,"HLA-DRB1,MAD1L1"
CC,sarcoplasmic reticulum membrane,42,1,0.25616655102313723,1,JPH3
MF,"DNA-binding transcription repressor activity, RNA polymerase II-specific",325,3,0.2564419163894295,1,"FOXK1,PPARD,PRDM16"
BP,eye development,390,4,0.257226901917277,1,"GNB1,MAN2A1,MEIS1,LPCAT1"
MF,hydro-lyase activity,59,1,0.25901692287622735,1,FASN
MF,14-3-3 protein binding,32,1,0.25933546858647527,1,FOXK1
BP,lipid modification,192,2,0.2595507623542965,1,"PPARD,DGKI"
BP,muscle structure development,694,6,0.2596530411840486,1,"FOXK1,ATP11A,MEIS1,NRAP,PPARD,SMYD3"
BP,positive regulation of axon extension,37,1,0.2601967897137526,1,CDH4
BP,"regulation of CD4-positive, alpha-beta T cell differentiation",56,1,0.2602168649502946,1,HLA-DRB1
BP,catecholamine metabolic process,57,1,0.2603888185591727,1,RTL4
BP,catechol-containing compound metabolic process,57,1,0.2603888185591727,1,RTL4
BP,regulation of small molecule metabolic process,336,3,0.26102142134786643,1,"FOXK1,PDK1,PPARD"
BP,cellular response to corticosteroid stimulus,59,1,0.2612303267856477,1,SMYD3
BP,dephosphorylation,299,3,0.26191110620429037,1,"PPP2R1A,PTPRN2,PPP1R2C"
BP,thymus development,49,1,0.26325108062130137,1,MAD1L1
BP,negative regulation of nuclear division,63,1,0.2633376451669777,1,MAD1L1
BP,keratinocyte proliferation,59,1,0.2637138434934705,1,PPARD
CC,anchoring junction,894,8,0.26519988876997835,1,"CDH4,EFS,CCDC85C,LLGL2,NRAP,TEK,TNS1,SH3PXD2A"
BP,oocyte differentiation,65,1,0.2652911329201324,1,PPP2R1A
BP,embryo implantation,60,1,0.26673756252271197,1,PPARD
BP,regulation of SMAD protein signal transduction,53,1,0.2674313129443626,1,NUP93
MF,RNA polymerase binding,57,1,0.2674515168301173,1,SMYD3
BP,somatic diversification of immunoglobulins,67,1,0.2676564782805696,1,CTNNBL1
BP,positive regulation of extrinsic apoptotic signaling pathway,53,1,0.26767986242319164,1,PPP2R1A
BP,motile cilium assembly,66,1,0.2676890498362843,1,CCDC40
CC,I band,146,2,0.26769897078485505,1,"ANK1,NRAP"
BP,maternal process involved in female pregnancy,58,1,0.2677423733601917,1,PPARD
BP,positive regulation of alpha-beta T cell differentiation,52,1,0.2678385623006444,1,HLA-DRB1
BP,cell maturation,194,2,0.270123019807606,1,"PPP2R1A,C3"
CC,cell-cell junction,510,5,0.270337574585701,1,"CDH4,CCDC85C,LLGL2,NRAP,TEK"
BP,positive regulation of lymphocyte activation,325,3,0.2703951610671261,1,"HLA-DQA1,HLA-DQB1,HLA-DRB1"
BP,trabecula morphogenesis,47,1,0.27042384034702016,1,TEK
MF,kinesin binding,44,1,0.2707882360925458,1,CLSTN2
BP,developmental pigmentation,50,1,0.2715996680638634,1,OCA2
BP,homophilic cell adhesion via plasma membrane adhesion molecules,168,2,0.27171796272721205,1,"CDH4,CLSTN2"
BP,neuromuscular process,161,2,0.27218174589243294,1,"GAA,JPH3"
MF,tRNA binding,78,1,0.2729206327392764,1,IARS1
BP,regulation of angiogenesis,349,3,0.2731946276303818,1,"HK2,TEK,C3"
MF,DNA-binding transcription repressor activity,333,3,0.2738794801476016,1,"FOXK1,PPARD,PRDM16"
CC,chromosomal region,395,3,0.27454882318804646,1,"FBXO28,PPP2R1A,MAD1L1"
BP,musculoskeletal movement,57,1,0.2748134255134876,1,GAA
BP,negative regulation of actin filament depolymerization,44,1,0.27517457418603886,1,SPTB
BP,muscle cell differentiation,416,4,0.27520233326416615,1,"ATP11A,MEIS1,NRAP,SMYD3"
BP,intracellular iron ion homeostasis,72,1,0.27546587409014783,1,SCARA5
BP,positive regulation of Wnt signaling pathway,146,2,0.27564187499175113,1,"TMEM9,FAM53B"
BP,regulation of insulin secretion,165,2,0.2757087413105209,1,"HLA-DRB1,BRSK2"
BP,regulation of lymphocyte activation,502,4,0.27596747296032775,1,"HLA-DQA1,HLA-DQB1,HLA-DRB1,MAD1L1"
BP,multicellular organismal movement,58,1,0.27684002703491895,1,GAA
CC,extracellular exosome,2145,13,0.277063394297521,1,"ST3GAL6,A2ML1,FASN,GAA,GNB1,HLA-DRB1,IARS1,MAN2A1,MAN2B1,SERPINA4,FAM3B,PPP2R1A,C3"
BP,peptidyl-lysine methylation,53,1,0.27743506892436287,1,SMYD3
BP,regulation of tyrosine phosphorylation of STAT protein,78,1,0.27749312004332466,1,PPP2R1A
MF,basal transcription machinery binding,60,1,0.2774961715690278,1,SMYD3
MF,basal RNA polymerase II transcription machinery binding,60,1,0.2774961715690278,1,SMYD3
MF,intramembrane lipid transporter activity,42,1,0.2779488433814636,1,ATP11A
BP,megakaryocyte differentiation,63,1,0.2780518938307433,1,MEIS1
BP,negative regulation of lipid biosynthetic process,68,1,0.278415372855405,1,LPCAT1
BP,regulation of vasculature development,354,3,0.2790506741176605,1,"HK2,TEK,C3"
BP,biological process involved in interaction with host,207,2,0.27914285119523863,1,"HLA-DRB1,TMPRSS4"
BP,positive regulation of leukocyte mediated cytotoxicity,69,1,0.2794380210460252,1,HLA-DRB1
BP,organic hydroxy compound metabolic process,566,4,0.2799160362283306,1,"RTL4,OCA2,PPARD,TPO"
BP,nitrogen compound transport,2050,13,0.2817066487609742,1,"ATP11A,TMEM9,HOOK2,TNPO2,HLA-DRB1,LLGL2,FAM3B,STEAP3,PTPRN2,ZDHHC14,BRSK2,FAM53B,NUP93"
BP,establishment of endothelial barrier,49,1,0.28214095036702197,1,FASN
BP,positive regulation of myeloid leukocyte differentiation,60,1,0.28223754422496017,1,HLA-DRB1
CC,intercalated disc,50,1,0.28288642705597794,1,NRAP
BP,endothelial cell apoptotic process,66,1,0.283204271278073,1,TEK
MF,cholesterol binding,52,1,0.28349140224387154,1,OSBPL10
BP,pigment metabolic process,80,1,0.28364024404419624,1,OCA2
BP,learning,150,2,0.2839401680957422,1,"JPH3,CLSTN2"
MF,phosphatidylinositol binding,276,3,0.28395387232675606,1,"ESYT2,PLEKHF1,SH3PXD2A"
MF,calcium-dependent phospholipid binding,53,1,0.2842280584775363,1,ESYT2
MF,antioxidant activity,83,1,0.28424549905218977,1,TPO
BP,cellular ketone metabolic process,226,2,0.2844729780571634,1,"PDK1,PPARD"
MF,signaling receptor activity,1450,8,0.28464684078298463,1,"ADGRD1,HLA-DQA1,HLA-DQB1,HLA-DRB1,OR2A5,PPARD,PTPRN2,TEK"
MF,molecular transducer activity,1450,8,0.28464684078298463,1,"ADGRD1,HLA-DQA1,HLA-DQB1,HLA-DRB1,OR2A5,PPARD,PTPRN2,TEK"
MF,transcription coactivator binding,44,1,0.28472482722099246,1,PPARD
BP,T cell proliferation,212,2,0.2853208345522298,1,"HLA-DRB1,MAD1L1"
BP,negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,68,1,0.2856238926949947,1,PPP2R1A
BP,maintenance of protein location in cell,64,1,0.2860090152971264,1,HK2
BP,protein polymerization,285,3,0.2873511660617978,1,"CCDC57,CATIP,SPTB"
BP,intrinsic apoptotic signaling pathway in response to oxidative stress,63,1,0.2874779888512008,1,PDK1
BP,columnar/cuboidal epithelial cell development,52,1,0.28755027246449827,1,FASN
BP,vesicle organization,362,3,0.2875599151027186,1,"TMEM9,HOOK2,PLEKHF1"
CC,microtubule,463,4,0.2877904121298964,1,"CCDC57,HOOK2,CFAP77,KIF26B"
BP,learning or memory,274,3,0.2880403368959341,1,"MAN2B1,JPH3,CLSTN2"
MF,RNA helicase activity,75,1,0.2883627772219517,1,DDX53
BP,negative regulation of cell-cell adhesion,204,2,0.288930420370887,1,"HLA-DRB1,MAD1L1"
BP,cardiocyte differentiation,164,2,0.2892691247906399,1,"MEIS1,NRAP"
BP,cortical cytoskeleton organization,50,1,0.2892913110049754,1,LLGL2
BP,macrophage differentiation,64,1,0.28957680869577923,1,HLA-DRB1
BP,"phagocytosis, engulfment",48,1,0.2900216330876305,1,C3
CC,SCF ubiquitin ligase complex,64,1,0.29004554115689085,1,FBXL13
BP,regulation of phosphatase activity,61,1,0.29016353514203896,1,PPP1R2C
BP,immune system development,198,2,0.2912571637160529,1,"CTNNBL1,MAD1L1"
BP,sensory perception of chemical stimulus,473,2,0.2923844925412947,1,"GNB1,OR2A5"
BP,nephron development,156,2,0.292799893582137,1,"KIF26B,TEK"
MF,"ATP-dependent activity, acting on RNA",77,1,0.2929817847056924,1,DDX53
BP,antimicrobial humoral response,116,1,0.2939087632924624,1,SPAG11B
BP,regulation of carbohydrate metabolic process,187,2,0.2942015355075627,1,"FOXK1,PDK1"
BP,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,53,1,0.29429153719570605,1,CDH4
CC,spindle microtubule,80,1,0.2947704697125956,1,CCDC57
MF,hydrolase activity,2358,14,0.29611594291212007,1,"DDX53,FASN,ATP11A,GAA,GNB1,IARS1,MAN2A1,MAN2B1,PPP2R1A,TMPRSS4,PTPRN2,ACOT1,TNS1,ADAM21"
BP,nucleoside bisphosphate biosynthetic process,57,1,0.29743917393678837,1,PDK1
BP,ribonucleoside bisphosphate biosynthetic process,57,1,0.29743917393678837,1,PDK1
BP,purine nucleoside bisphosphate biosynthetic process,57,1,0.29743917393678837,1,PDK1
BP,regulation of glucose import,60,1,0.2975420387179333,1,HK2
MF,GTPase activator activity,266,3,0.29776670592749804,1,"ARHGAP30,LLGL2,ASAP2"
BP,antigen receptor-mediated signaling pathway,184,2,0.29804372312132266,1,"HLA-DQB1,HLA-DRB1"
BP,positive regulation of T cell mediated immunity,68,1,0.2987079005699409,1,HLA-DRB1
BP,positive regulation of cell killing,76,1,0.2991538251313384,1,HLA-DRB1
BP,neutral amino acid transport,58,1,0.2992021977565066,1,LLGL2
BP,protein localization,2474,16,0.29922972832268274,1,"TMEM9,ANK1,HOOK2,TNPO2,HK2,HLA-DRB1,LLGL2,FAM3B,STEAP3,PTPRN2,SMYD3,PLEKHF1,ZDHHC14,BRSK2,FAM53B,NUP93"
BP,superoxide metabolic process,70,1,0.29960911067152063,1,SH3PXD2A
BP,tyrosine phosphorylation of STAT protein,82,1,0.3001921938197744,1,PPP2R1A
BP,regulation of membrane permeability,74,1,0.300243926207903,1,HK2
BP,cellular response to heat,63,1,0.3003093051643366,1,SCARA5
CC,extracellular vesicle,2233,13,0.30142127021239495,1,"ST3GAL6,A2ML1,FASN,GAA,GNB1,HLA-DRB1,IARS1,MAN2A1,MAN2B1,SERPINA4,FAM3B,PPP2R1A,C3"
CC,extracellular organelle,2234,13,0.30177169027832784,1,"ST3GAL6,A2ML1,FASN,GAA,GNB1,HLA-DRB1,IARS1,MAN2A1,MAN2B1,SERPINA4,FAM3B,PPP2R1A,C3"
CC,extracellular membrane-bounded organelle,2234,13,0.30177169027832784,1,"ST3GAL6,A2ML1,FASN,GAA,GNB1,HLA-DRB1,IARS1,MAN2A1,MAN2B1,SERPINA4,FAM3B,PPP2R1A,C3"
BP,positive regulation of receptor-mediated endocytosis,53,1,0.3023775613078715,1,C3
BP,fatty acid beta-oxidation,76,1,0.3033902118142019,1,PPARD
BP,adipose tissue development,57,1,0.3035136098882134,1,PPARD
BP,cellular macromolecule localization,2484,16,0.3041555036742791,1,"TMEM9,ANK1,HOOK2,TNPO2,HK2,HLA-DRB1,LLGL2,FAM3B,STEAP3,PTPRN2,SMYD3,PLEKHF1,ZDHHC14,BRSK2,FAM53B,NUP93"
BP,neuron maturation,48,1,0.3046207956090901,1,C3
BP,establishment of spindle localization,57,1,0.30475263654147605,1,LLGL2
BP,meiotic chromosome segregation,91,1,0.3049794771146464,1,PPP2R1A
BP,hormone biosynthetic process,65,1,0.30508248103287744,1,TPO
BP,eye morphogenesis,162,2,0.3051811821172794,1,"MAN2A1,MEIS1"
BP,regulation of vascular permeability,50,1,0.306060675092558,1,TEK
MF,carbon-oxygen lyase activity,75,1,0.306492431231478,1,FASN
BP,positive regulation of phagocytosis,71,1,0.30655690424627857,1,C3
BP,sister chromatid segregation,224,2,0.3072572806746918,1,"PPP2R1A,MAD1L1"
BP,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,65,1,0.30829380828271785,1,BRSK2
BP,negative regulation of epithelial cell apoptotic process,63,1,0.3084496576599558,1,TEK
BP,synaptic vesicle localization,54,1,0.30873251426379617,1,BRSK2
BP,heart looping,65,1,0.30910097718115725,1,CCDC40
CC,plasma membrane protein complex,581,5,0.30972089917669765,1,"CDH4,GNB1,HLA-DQA1,HLA-DQB1,HLA-DRB1"
BP,negative regulation of cell activation,222,2,0.3098709672377926,1,"HLA-DRB1,MAD1L1"
BP,positive regulation of ERK1 and ERK2 cascade,217,2,0.3102153409153413,1,"HLA-DRB1,TEK"
