ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,tRNA catabolic process,16,0,0.9999999999999988,1,
BP,snRNA processing,27,0,0.9999999999999988,1,
BP,autophagosome membrane docking,7,0,0.9999999999999988,1,
BP,regulation of autophagosome size,3,0,0.9999999999999988,1,
MF,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity,3,0,0.9999999999999988,1,
BP,"O-glycan processing, core 1",3,0,0.9999999999999988,1,
CC,vacuolar proton-transporting V-type ATPase complex,25,0,0.9999999999999988,1,
CC,kinesin II complex,3,0,0.9999999999999988,1,
CC,glutamate-cysteine ligase complex,2,0,0.9999999999999988,1,
MF,poly(C) RNA binding,1,0,0.9999999999999988,1,
MF,sodium:dicarboxylate symporter activity,3,0,0.9999999999999988,1,
MF,cysteine dioxygenase activity,1,0,0.9999999999999988,1,
BP,peptidyl-lysine monomethylation,9,0,0.9999999999999988,1,
BP,protein adenylylation,3,0,0.9999999999999988,1,
BP,protein nucleotidylation,3,0,0.9999999999999988,1,
MF,protein C-terminal leucine carboxyl O-methyltransferase activity,1,0,0.9999999999999988,1,
MF,formaldehyde dehydrogenase activity,1,0,0.9999999999999988,1,
BP,propylene metabolic process,1,0,0.9999999999999988,1,
BP,lactate biosynthetic process from pyruvate,1,0,0.9999999999999988,1,
BP,D-ribose catabolic process,2,0,0.9999999999999988,1,
BP,inositol catabolic process,1,0,0.9999999999999988,1,
BP,L-methionine salvage from methylthioadenosine,5,0,0.9999999999999988,1,
BP,lactate oxidation,1,0,0.9999999999999988,1,
MF,high-affinity IgG receptor activity,1,0,0.9999999999999988,1,
MF,C-X3-C chemokine binding,5,0,0.9999999999999988,1,
MF,interleukin-11 binding,3,0,0.9999999999999988,1,
BP,dorsal spinal cord development,20,0,0.9999999999999988,1,
BP,cell proliferation in hindbrain,16,0,0.9999999999999988,1,
BP,trochlear nerve development,2,0,0.9999999999999988,1,
BP,olfactory nerve morphogenesis,2,0,0.9999999999999988,1,
BP,olfactory nerve formation,2,0,0.9999999999999988,1,
BP,cerebellar Purkinje cell layer morphogenesis,19,0,0.9999999999999988,1,
BP,cochlear nucleus development,3,0,0.9999999999999988,1,
BP,cerebral cortex radial glia-guided migration,27,0,0.9999999999999988,1,
BP,substrate-independent telencephalic tangential migration,8,0,0.9999999999999988,1,
BP,interneuron migration from the subpallium to the cortex,8,0,0.9999999999999988,1,
BP,substrate-independent telencephalic tangential interneuron migration,8,0,0.9999999999999988,1,
BP,Cajal-Retzius cell differentiation,2,0,0.9999999999999988,1,
BP,cell proliferation in external granule layer,16,0,0.9999999999999988,1,
BP,cerebellar granule cell precursor proliferation,16,0,0.9999999999999988,1,
BP,telencephalon glial cell migration,27,0,0.9999999999999988,1,
BP,basophil differentiation,2,0,0.9999999999999988,1,
BP,regulation of intestinal cholesterol absorption,9,0,0.9999999999999988,1,
BP,fructoselysine metabolic process,1,0,0.9999999999999988,1,
BP,Cajal body organization,3,0,0.9999999999999988,1,
CC,Mre11 complex,3,0,0.9999999999999988,1,
BP,notochord development,19,0,0.9999999999999988,1,
MF,taurine binding,1,0,0.9999999999999988,1,
CC,nuclear pore outer ring,9,0,0.9999999999999988,1,
MF,phosphatidylcholine binding,29,0,0.9999999999999988,1,
CC,Ndc80 complex,4,0,0.9999999999999988,1,
CC,extrinsic component of mitochondrial inner membrane,7,0,0.9999999999999988,1,
CC,NatC complex,3,0,0.9999999999999988,1,
MF,cholecystokinin receptor binding,1,0,0.9999999999999988,1,
MF,type B gastrin/cholecystokinin receptor binding,1,0,0.9999999999999988,1,
MF,endothelial differentiation G protein-coupled receptor binding,2,0,0.9999999999999988,1,
MF,Edg-2 lysophosphatidic acid receptor binding,2,0,0.9999999999999988,1,
MF,NAD-dependent histone H3K14 deacetylase activity,1,0,0.9999999999999988,1,
BP,positive regulation of response to food,3,0,0.9999999999999988,1,
BP,positive regulation of appetite,3,0,0.9999999999999988,1,
MF,single thymine insertion binding,2,0,0.9999999999999988,1,
BP,negative regulation of nucleobase-containing compound transport,3,0,0.9999999999999988,1,
CC,MutSalpha complex,2,0,0.9999999999999988,1,
MF,histone demethylase activity,29,0,0.9999999999999988,1,
BP,response to peptidoglycan,13,0,0.9999999999999988,1,
BP,interleukin-1 alpha production,11,0,0.9999999999999988,1,
BP,regulation of interleukin-1 alpha production,11,0,0.9999999999999988,1,
BP,negative regulation of interleukin-16 production,2,0,0.9999999999999988,1,
BP,negative regulation of CREB transcription factor activity,5,0,0.9999999999999988,1,
MF,calcitonin binding,1,0,0.9999999999999988,1,
BP,transforming growth factor beta1 production,17,0,0.9999999999999988,1,
BP,regulation of muscle filament sliding speed,1,0,0.9999999999999988,1,
BP,keratinocyte activation,2,0,0.9999999999999988,1,
CC,DNA recombinase mediator complex,7,0,0.9999999999999988,1,
BP,iron import into cell,10,0,0.9999999999999988,1,
BP,positive regulation of amine metabolic process,8,0,0.9999999999999988,1,
BP,T-tubule organization,6,0,0.9999999999999988,1,
BP,protein localization to mast cell secretory granule,1,0,0.9999999999999988,1,
BP,protease localization to mast cell secretory granule,1,0,0.9999999999999988,1,
BP,maintenance of protein location in mast cell secretory granule,1,0,0.9999999999999988,1,
BP,T cell secretory granule organization,1,0,0.9999999999999988,1,
BP,maintenance of protease location in mast cell secretory granule,1,0,0.9999999999999988,1,
BP,protein localization to T cell secretory granule,1,0,0.9999999999999988,1,
BP,protease localization to T cell secretory granule,1,0,0.9999999999999988,1,
BP,maintenance of protein location in T cell secretory granule,1,0,0.9999999999999988,1,
BP,maintenance of protease location in T cell secretory granule,1,0,0.9999999999999988,1,
BP,granzyme B localization to T cell secretory granule,1,0,0.9999999999999988,1,
BP,maintenance of granzyme B location in T cell secretory granule,1,0,0.9999999999999988,1,
BP,L-lysine catabolic process to acetyl-CoA via L-pipecolate,1,0,0.9999999999999988,1,
MF,ABC-type sterol transporter activity,2,0,0.9999999999999988,1,
BP,toll-like receptor 6 signaling pathway,1,0,0.9999999999999988,1,
BP,regulation of toll-like receptor 6 signaling pathway,1,0,0.9999999999999988,1,
CC,"phosphatidylinositol 3-kinase complex, class III, type I",4,0,0.9999999999999988,1,
CC,"phosphatidylinositol 3-kinase complex, class III, type II",4,0,0.9999999999999988,1,
CC,high-density lipoprotein particle,26,0,0.9999999999999988,1,
BP,lipid droplet organization,35,0,0.9999999999999988,1,
BP,nucleobase-containing small molecule biosynthetic process,17,0,0.9999999999999988,1,
BP,protein localization to phagophore assembly site,16,0,0.9999999999999988,1,
BP,early endosome to Golgi transport,9,0,0.9999999999999988,1,
CC,integrin alpha2-beta1 complex,3,0,0.9999999999999988,1,
CC,SMN-Gemin2 complex,1,0,0.9999999999999988,1,
BP,inosine transport,4,0,0.9999999999999988,1,
BP,coenzyme A transmembrane transport,3,0,0.9999999999999988,1,
BP,tripeptide transmembrane transport,2,0,0.9999999999999988,1,
MF,chylomicron binding,1,0,0.9999999999999988,1,
BP,carnosine biosynthetic process,1,0,0.9999999999999988,1,
BP,protein K29-linked deubiquitination,5,0,0.9999999999999988,1,
MF,NADH pyrophosphatase activity,4,0,0.9999999999999988,1,
BP,TRAM-dependent toll-like receptor signaling pathway,3,0,0.9999999999999988,1,
BP,TRAM-dependent toll-like receptor 4 signaling pathway,3,0,0.9999999999999988,1,
BP,gene conversion,4,0,0.9999999999999988,1,
BP,ascending aorta development,5,0,0.9999999999999988,1,
MF,mRNA 3'-UTR AU-rich region binding,28,0,0.9999999999999988,1,
BP,mitochondrial ncRNA surveillance,1,0,0.9999999999999988,1,
BP,mitochondrial mRNA surveillance,1,0,0.9999999999999988,1,
BP,chondrocyte proliferation,25,0,0.9999999999999988,1,
CC,protein C inhibitor-TMPRSS7 complex,1,0,0.9999999999999988,1,
CC,protein C inhibitor-TMPRSS11E complex,1,0,0.9999999999999988,1,
CC,protein C inhibitor-PLAT complex,1,0,0.9999999999999988,1,
CC,protein C inhibitor-PLAU complex,1,0,0.9999999999999988,1,
CC,protein C inhibitor-thrombin complex,1,0,0.9999999999999988,1,
CC,protein C inhibitor-KLK3 complex,1,0,0.9999999999999988,1,
CC,protein C inhibitor-plasma kallikrein complex,1,0,0.9999999999999988,1,
BP,mediator complex assembly,1,0,0.9999999999999988,1,
BP,histone H3-K9 dimethylation,1,0,0.9999999999999988,1,
BP,RNA capping,36,0,0.9999999999999988,1,
CC,tubulobulbar complex,2,0,0.9999999999999988,1,
BP,lymph vessel morphogenesis,23,0,0.9999999999999988,1,
MF,phosphatidylinositol 3-kinase catalytic subunit binding,3,0,0.9999999999999988,1,
BP,cellular response to sterol,25,0,0.9999999999999988,1,
BP,vascular endothelial growth factor receptor-1 signaling pathway,1,0,0.9999999999999988,1,
MF,placental growth factor receptor activity,1,0,0.9999999999999988,1,
BP,platelet maturation,2,0,0.9999999999999988,1,
BP,neuronal stem cell division,1,0,0.9999999999999988,1,
BP,sequestering of nodal from receptor via nodal binding,1,0,0.9999999999999988,1,
BP,C-C chemokine receptor CCR7 signaling pathway,1,0,0.9999999999999988,1,
BP,urokinase plasminogen activator signaling pathway,3,0,0.9999999999999988,1,
BP,thermosensory behavior,2,0,0.9999999999999988,1,
BP,DNA protection,6,0,0.9999999999999988,1,
CC,insulin-like growth factor binary complex,1,0,0.9999999999999988,1,
BP,behavioral response to starvation,2,0,0.9999999999999988,1,
BP,positive regulation of cell fate specification,3,0,0.9999999999999988,1,
BP,regulation of ectodermal cell fate specification,1,0,0.9999999999999988,1,
BP,negative regulation of ectodermal cell fate specification,1,0,0.9999999999999988,1,
BP,flavin-containing compound metabolic process,6,0,0.9999999999999988,1,
BP,L-alanine metabolic process,4,0,0.9999999999999988,1,
BP,L-alanine catabolic process,4,0,0.9999999999999988,1,
MF,tripeptide transmembrane transporter activity,2,0,0.9999999999999988,1,
BP,tripeptide transport,2,0,0.9999999999999988,1,
MF,X11-like protein binding,3,0,0.9999999999999988,1,
MF,ribosomal small subunit binding,17,0,0.9999999999999988,1,
BP,regulation of GTP cyclohydrolase I activity,1,0,0.9999999999999988,1,
BP,negative regulation of GTP cyclohydrolase I activity,1,0,0.9999999999999988,1,
MF,alkanesulfonate binding,1,0,0.9999999999999988,1,
CC,laminin-10 complex,3,0,0.9999999999999988,1,
BP,eosinophil activation,7,0,0.9999999999999988,1,
BP,regulation of eosinophil degranulation,3,0,0.9999999999999988,1,
MF,insulin binding,5,0,0.9999999999999988,1,
CC,Ku70:Ku80 complex,2,0,0.9999999999999988,1,
BP,AMP salvage,5,0,0.9999999999999988,1,
MF,small protein activating enzyme binding,5,0,0.9999999999999988,1,
MF,GTP cyclohydrolase binding,1,0,0.9999999999999988,1,
BP,double-strand break repair via synthesis-dependent strand annealing,8,0,0.9999999999999988,1,
BP,T-helper 2 cell differentiation,19,0,0.9999999999999988,1,
BP,positive regulation of MHC class II biosynthetic process,14,0,0.9999999999999988,1,
MF,interleukin-1 type I receptor antagonist activity,1,0,0.9999999999999988,1,
MF,interleukin-1 type II receptor antagonist activity,1,0,0.9999999999999988,1,
BP,regulation of megakaryocyte differentiation,35,0,0.9999999999999988,1,
BP,negative regulation of cellular amino acid metabolic process,4,0,0.9999999999999988,1,
BP,negative regulation of striated muscle tissue development,8,0,0.9999999999999988,1,
BP,regulation of RNA polymerase II transcription preinitiation complex assembly,7,0,0.9999999999999988,1,
BP,"negative regulation of complement activation, alternative pathway",3,0,0.9999999999999988,1,
BP,"positive regulation of complement activation, classical pathway",1,0,0.9999999999999988,1,
BP,dATP metabolic process,3,0,0.9999999999999988,1,
BP,hypoxanthine metabolic process,4,0,0.9999999999999988,1,
BP,thymidine metabolic process,5,0,0.9999999999999988,1,
BP,pyrimidine deoxyribonucleoside metabolic process,5,0,0.9999999999999988,1,
BP,isopentenyl diphosphate metabolic process,5,0,0.9999999999999988,1,
BP,nicotinamide riboside metabolic process,1,0,0.9999999999999988,1,
BP,transport of virus,22,0,0.9999999999999988,1,
MF,"5alpha-androstane-3beta,17beta-diol dehydrogenase activity",6,0,0.9999999999999988,1,
MF,N-(long-chain-acyl)ethanolamine deacylase activity,1,0,0.9999999999999988,1,
MF,carnosine synthase activity,1,0,0.9999999999999988,1,
MF,glycine N-benzoyltransferase activity,1,0,0.9999999999999988,1,
BP,antigen processing and presentation of lipid antigen via MHC class Ib,7,0,0.9999999999999988,1,
BP,"antigen processing and presentation, exogenous lipid antigen via MHC class Ib",7,0,0.9999999999999988,1,
BP,positive regulation of developmental pigmentation,9,0,0.9999999999999988,1,
BP,spermatocyte division,3,0,0.9999999999999988,1,
BP,negative regulation of short-term neuronal synaptic plasticity,1,0,0.9999999999999988,1,
BP,"vesicle targeting, rough ER to cis-Golgi",26,0,0.9999999999999988,1,
BP,COPII vesicle coating,26,0,0.9999999999999988,1,
BP,epinephrine secretion,7,0,0.9999999999999988,1,
BP,isotype switching to IgA isotypes,8,0,0.9999999999999988,1,
BP,positive regulation of isotype switching to IgA isotypes,6,0,0.9999999999999988,1,
BP,regulation of isotype switching to IgG isotypes,15,0,0.9999999999999988,1,
BP,axial mesodermal cell differentiation,1,0,0.9999999999999988,1,
BP,axial mesodermal cell fate commitment,1,0,0.9999999999999988,1,
BP,axial mesodermal cell fate specification,1,0,0.9999999999999988,1,
BP,maintenance of animal organ identity,5,0,0.9999999999999988,1,
MF,L-pipecolate oxidase activity,1,0,0.9999999999999988,1,
MF,inositol oxygenase activity,1,0,0.9999999999999988,1,
BP,dermatan sulfate proteoglycan metabolic process,12,0,0.9999999999999988,1,
BP,homocysteine metabolic process,13,0,0.9999999999999988,1,
BP,positive regulation of B cell receptor signaling pathway,10,0,0.9999999999999988,1,
BP,equilibrioception,7,0,0.9999999999999988,1,
BP,positive regulation of lipoprotein lipase activity,8,0,0.9999999999999988,1,
BP,regulation of transcription involved in meiotic cell cycle,1,0,0.9999999999999988,1,
BP,positive regulation of transcription involved in meiotic cell cycle,1,0,0.9999999999999988,1,
BP,positive regulation of membrane protein ectodomain proteolysis,16,0,0.9999999999999988,1,
BP,chaperone cofactor-dependent protein refolding,32,0,0.9999999999999988,1,
BP,DNA ligation involved in DNA repair,5,0,0.9999999999999988,1,
BP,regulation of NK T cell activation,11,0,0.9999999999999988,1,
BP,meiotic chromosome separation,8,0,0.9999999999999988,1,
MF,FATZ binding,5,0,0.9999999999999988,1,
BP,negative regulation of keratinocyte migration,2,0,0.9999999999999988,1,
BP,positive regulation of histone H3-K9 methylation,1,0,0.9999999999999988,1,
BP,negative regulation of neurotransmitter uptake,3,0,0.9999999999999988,1,
BP,negative regulation of serotonin uptake,3,0,0.9999999999999988,1,
BP,maintenance of nucleus location,1,0,0.9999999999999988,1,
MF,"DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates",2,0,0.9999999999999988,1,
BP,"germline cell cycle switching, mitotic to meiotic cell cycle",3,0,0.9999999999999988,1,
MF,"delta(3,5)-delta(2,4)-dienoyl-CoA isomerase activity",1,0,0.9999999999999988,1,
BP,regulation of synaptic plasticity by chemical substance,1,0,0.9999999999999988,1,
BP,positive regulation of synaptic plasticity by chemical substance,1,0,0.9999999999999988,1,
BP,induction of synaptic plasticity by chemical substance,1,0,0.9999999999999988,1,
MF,"inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity",6,0,0.9999999999999988,1,
MF,phosphoethanolamine phosphatase activity,2,0,0.9999999999999988,1,
BP,convergent extension,15,0,0.9999999999999988,1,
BP,positive regulation of syncytium formation by plasma membrane fusion,24,0,0.9999999999999988,1,
BP,peroxisome localization,2,0,0.9999999999999988,1,
BP,microtubule-based peroxisome localization,2,0,0.9999999999999988,1,
BP,negative regulation of response to type II interferon,7,0,0.9999999999999988,1,
BP,negative regulation of type II interferon-mediated signaling pathway,7,0,0.9999999999999988,1,
BP,regulation of atrial cardiac muscle cell membrane depolarization,9,0,0.9999999999999988,1,
BP,regulation of atrial cardiac muscle cell membrane repolarization,8,0,0.9999999999999988,1,
BP,innervation,27,0,0.9999999999999988,1,
BP,bronchus morphogenesis,2,0,0.9999999999999988,1,
BP,lung growth,6,0,0.9999999999999988,1,
BP,bud outgrowth involved in lung branching,3,0,0.9999999999999988,1,
BP,left lung morphogenesis,1,0,0.9999999999999988,1,
BP,placenta blood vessel development,31,0,0.9999999999999988,1,
BP,regulation of endoribonuclease activity,4,0,0.9999999999999988,1,
MF,deoxyribonuclease inhibitor activity,1,0,0.9999999999999988,1,
BP,regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation,1,0,0.9999999999999988,1,
BP,tertiary branching involved in mammary gland duct morphogenesis,3,0,0.9999999999999988,1,
BP,epiblast cell-extraembryonic ectoderm cell signaling involved in anterior/posterior axis specification,1,0,0.9999999999999988,1,
BP,sinoatrial node cell development,5,0,0.9999999999999988,1,
BP,cardiac vascular smooth muscle cell differentiation,10,0,0.9999999999999988,1,
BP,endocardial cell fate commitment,1,0,0.9999999999999988,1,
BP,positive regulation of phospholipid translocation,5,0,0.9999999999999988,1,
BP,pancreas morphogenesis,4,0,0.9999999999999988,1,
BP,establishment of monopolar cell polarity,24,0,0.9999999999999988,1,
BP,fungiform papilla morphogenesis,5,0,0.9999999999999988,1,
BP,endocardial cushion cell fate commitment,1,0,0.9999999999999988,1,
BP,interleukin-34-mediated signaling pathway,1,0,0.9999999999999988,1,
MF,K63-linked deubiquitinase activity,15,0,0.9999999999999988,1,
BP,positive regulation of transcription by transcription factor localization,1,0,0.9999999999999988,1,
CC,chromatin lock complex,3,0,0.9999999999999988,1,
BP,mitochondrial threonyl-tRNA aminoacylation,1,0,0.9999999999999988,1,
CC,ferritin complex,2,0,0.9999999999999988,1,
BP,detection of lipoteichoic acid,1,0,0.9999999999999988,1,
BP,oxidation-dependent protein catabolic process,1,0,0.9999999999999988,1,
BP,positive regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway,3,0,0.9999999999999988,1,
BP,prolactin secretion,5,0,0.9999999999999988,1,
MF,11-beta-hydroxysteroid dehydrogenase (NAD+) activity,1,0,0.9999999999999988,1,
MF,K63-linked polyubiquitin modification-dependent protein binding,25,0,0.9999999999999988,1,
BP,pyridine nucleoside metabolic process,1,0,0.9999999999999988,1,
BP,pyridine nucleoside catabolic process,1,0,0.9999999999999988,1,
MF,type II activin receptor binding,2,0,0.9999999999999988,1,
BP,histone H3 deacetylation,1,0,0.9999999999999988,1,
BP,regulation of neutrophil mediated killing of bacterium,2,0,0.9999999999999988,1,
BP,regulation of neutrophil mediated killing of gram-negative bacterium,2,0,0.9999999999999988,1,
BP,cytoplasmic RNA surveillance,1,0,0.9999999999999988,1,
BP,cellular response to leucine,12,0,0.9999999999999988,1,
MF,connexin binding,5,0,0.9999999999999988,1,
BP,cellular response to magnesium ion,7,0,0.9999999999999988,1,
BP,diphosphate metabolic process,3,0,0.9999999999999988,1,
BP,succinate transmembrane transport,6,0,0.9999999999999988,1,
BP,cellular response to non-ionic osmotic stress,1,0,0.9999999999999988,1,
BP,cellular response to fluid shear stress,21,0,0.9999999999999988,1,
BP,positive regulation of granulocyte chemotaxis,28,0,0.9999999999999988,1,
BP,olfactory bulb axon guidance,1,0,0.9999999999999988,1,
CC,endocytic vesicle lumen,23,0,0.9999999999999988,1,
BP,positive regulation of fever generation by positive regulation of prostaglandin secretion,2,0,0.9999999999999988,1,
CC,BAT3 complex,3,0,0.9999999999999988,1,
BP,positive regulation of ERK1 and ERK2 cascade via TNFSF11-mediated signaling,2,0,0.9999999999999988,1,
BP,proximal/distal pattern formation involved in nephron development,5,0,0.9999999999999988,1,
BP,specification of nephron tubule identity,5,0,0.9999999999999988,1,
BP,mesenchymal cell proliferation involved in ureter development,3,0,0.9999999999999988,1,
BP,regulation of mesenchymal cell proliferation involved in ureter development,3,0,0.9999999999999988,1,
BP,response to cell cycle checkpoint signaling,8,0,0.9999999999999988,1,
BP,response to DNA integrity checkpoint signaling,8,0,0.9999999999999988,1,
BP,response to DNA damage checkpoint signaling,8,0,0.9999999999999988,1,
BP,response to anisomycin,3,0,0.9999999999999988,1,
MF,voltage-gated calcium channel activity involved in cardiac muscle cell action potential,5,0,0.9999999999999988,1,
BP,regulation of chaperone-mediated protein complex assembly,1,0,0.9999999999999988,1,
BP,positive regulation of chaperone-mediated protein complex assembly,1,0,0.9999999999999988,1,
BP,relaxation of skeletal muscle,3,0,0.9999999999999988,1,
BP,regulation of oligopeptide transport,2,0,0.9999999999999988,1,
BP,regulation of dipeptide transport,2,0,0.9999999999999988,1,
BP,positive regulation of high-density lipoprotein particle assembly,2,0,0.9999999999999988,1,
BP,negative regulation of establishment of blood-brain barrier,2,0,0.9999999999999988,1,
BP,regulation of spindle checkpoint,21,0,0.9999999999999988,1,
BP,regulation of mitotic cell cycle spindle assembly checkpoint,21,0,0.9999999999999988,1,
BP,regulation of neural crest formation,1,0,0.9999999999999988,1,
BP,negative regulation of neural crest formation,1,0,0.9999999999999988,1,
BP,regulation of chylomicron remnant clearance,1,0,0.9999999999999988,1,
BP,positive regulation of chylomicron remnant clearance,1,0,0.9999999999999988,1,
BP,replicative senescence,17,0,0.9999999999999988,1,
BP,sphingolipid mediated signaling pathway,18,0,0.9999999999999988,1,
BP,adaptive immune memory response involving T cells and B cells,1,0,0.9999999999999988,1,
BP,ncRNA export from nucleus,9,0,0.9999999999999988,1,
BP,response to thyroxine,5,0,0.9999999999999988,1,
BP,cellular response to thyroxine stimulus,2,0,0.9999999999999988,1,
CC,cyclin A1-CDK2 complex,2,0,0.9999999999999988,1,
CC,BAD-BCL-2 complex,2,0,0.9999999999999988,1,
BP,fasciculation of motor neuron axon,2,0,0.9999999999999988,1,
CC,protein C inhibitor-coagulation factor V complex,1,0,0.9999999999999988,1,
CC,protein C inhibitor-coagulation factor Xa complex,1,0,0.9999999999999988,1,
CC,protein C inhibitor-coagulation factor XI complex,1,0,0.9999999999999988,1,
BP,lysosomal membrane organization,14,0,0.9999999999999988,1,
BP,neutrophil clearance,6,0,0.9999999999999988,1,
CC,sorting endosome,6,0,0.9999999999999988,1,
BP,necroptotic signaling pathway,8,0,0.9999999999999988,1,
BP,L-arginine import across plasma membrane,5,0,0.9999999999999988,1,
MF,calcitonin family binding,4,0,0.9999999999999988,1,
BP,vascular endothelial cell response to fluid shear stress,2,0,0.9999999999999988,1,
BP,regulation of DNA stability,4,0,0.9999999999999988,1,
BP,non-replicative DNA transposition,1,0,0.9999999999999988,1,
BP,endothelial to hematopoietic transition,3,0,0.9999999999999988,1,
CC,inactive sex chromosome,1,0,0.9999999999999988,1,
CC,basement membrane collagen trimer,8,0,0.9999999999999988,1,
CC,postsynaptic endocytic zone,5,0,0.9999999999999988,1,
BP,exocytic insertion of neurotransmitter receptor to postsynaptic membrane,4,0,0.9999999999999988,1,
BP,retrograde trans-synaptic signaling by neuropeptide,1,0,0.9999999999999988,1,
BP,cell-cell signaling via exosome,1,0,0.9999999999999988,1,
MF,ligand-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential,15,0,0.9999999999999988,1,
MF,homocarnosine synthase activity,1,0,0.9999999999999988,1,
MF,protein-fructosamine 3-kinase activity,1,0,0.9999999999999988,1,
MF,decanoate-CoA ligase activity,4,0,0.9999999999999988,1,
BP,regulation of inflammatory response to wounding,12,0,0.9999999999999988,1,
BP,positive regulation of cell adhesion involved in sprouting angiogenesis,1,0,0.9999999999999988,1,
MF,purine phosphoribosyltransferase activity,2,0,0.9999999999999988,1,
BP,protein localization to ERGIC,1,0,0.9999999999999988,1,
BP,cytosol to ERGIC protein transport,1,0,0.9999999999999988,1,
MF,S-(hydroxymethyl)glutathione dehydrogenase NADP activity,1,0,0.9999999999999988,1,
MF,S-(hydroxymethyl)glutathione dehydrogenase NAD activity,1,0,0.9999999999999988,1,
BP,hippocampal neuron apoptotic process,7,0,0.9999999999999988,1,
CC,Lsm2-8 complex,7,0,0.9999999999999988,1,
CC,distal portion of axoneme,1,0,0.9999999999999988,1,
BP,regulation of focal adhesion disassembly,6,0,0.9999999999999988,1,
BP,positive regulation of focal adhesion disassembly,6,0,0.9999999999999988,1,
MF,SUMO-ubiquitin ligase activity,1,0,0.9999999999999988,1,
MF,"catalytic activity, acting on a glycoprotein",23,0,0.9999999999999988,1,
BP,extracellular vesicle biogenesis,23,0,0.9999999999999988,1,
BP,tripeptide import across plasma membrane,2,0,0.9999999999999988,1,
CC,BCOR complex,1,0,0.9999999999999988,1,
BP,peptidyl-glutamate ADP-deribosylation,3,0,0.9999999999999988,1,
MF,ADP-ribosylglutamate hydrolase activity,3,0,0.9999999999999988,1,
MF,protein demethylase activity,29,0,0.9999999999999988,1,
MF,molecular template activity,2,0,0.9999999999999988,1,
MF,protein-containing complex destabilizing activity,15,0,0.9999999999999988,1,
MF,cholesterol-protein transferase activity,3,0,0.9999999999999988,1,
BP,zinc export across plasma membrane,3,0,0.9999999999999988,1,
MF,histone H4K12 deacetylase activity,1,0,0.9999999999999988,1,
BP,"regulation of trans-synaptic signaling by BDNF, modulating synaptic transmission",1,0,0.9999999999999988,1,
BP,postsynaptic dense core vesicle exocytosis,1,0,0.9999999999999988,1,
BP,regulation of postsynaptic dense core vesicle exocytosis,1,0,0.9999999999999988,1,
MF,protein decrotonylase activity,5,0,0.9999999999999988,1,
MF,histone decrotonylase activity,5,0,0.9999999999999988,1,
MF,NAD-dependent protein decrotonylase activity,1,0,0.9999999999999988,1,
MF,NAD-dependent histone decrotonylase activity,1,0,0.9999999999999988,1,
MF,metabotropic glycine receptor activity,1,0,0.9999999999999988,1,
BP,nucleoside import across plasma membrane,1,0,0.9999999999999988,1,
BP,regulation of retinoic acid biosynthetic process,3,0,0.9999999999999988,1,
BP,regulation of nodal signaling pathway,9,0,0.9999999999999988,1,
BP,regulation of histone H3-K9 dimethylation,1,0,0.9999999999999988,1,
BP,positive regulation of histone H3-K9 dimethylation,1,0,0.9999999999999988,1,
BP,negative regulation of phospholipase C activity,2,0,0.9999999999999988,1,
BP,regulation of formation of translation preinitiation complex,1,0,0.9999999999999988,1,
BP,negative regulation of formation of translation preinitiation complex,1,0,0.9999999999999988,1,
BP,benzoyl-CoA metabolic process,1,0,0.9999999999999988,1,
BP,negative regulation of ATPase-coupled calcium transmembrane transporter activity,3,0,0.9999999999999988,1,
BP,nitrate import,3,0,0.9999999999999988,1,
BP,positive regulation of hematopoietic stem cell differentiation,1,0,0.9999999999999988,1,
BP,"regulation of DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator",6,0,0.9999999999999988,1,
BP,regulation of protein localization to synapse,22,0,0.9999999999999988,1,
BP,tertiary alcohol metabolic process,22,0,0.9999999999999988,1,
BP,negative regulation of lamellipodium organization,8,0,0.9999999999999988,1,
BP,regulation of C-C chemokine receptor CCR7 signaling pathway,1,0,0.9999999999999988,1,
BP,positive regulation of C-C chemokine receptor CCR7 signaling pathway,1,0,0.9999999999999988,1,
BP,regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway,3,0,0.9999999999999988,1,
BP,regulation of mitotic spindle checkpoint,21,0,0.9999999999999988,1,
BP,protein localization to cytoplasmic stress granule,8,0,0.9999999999999988,1,
BP,positive regulation of complement-dependent cytotoxicity,1,0,0.9999999999999988,1,
BP,regulation of cap-independent translational initiation,3,0,0.9999999999999988,1,
BP,positive regulation of cap-independent translational initiation,3,0,0.9999999999999988,1,
BP,regulation of I-kappaB phosphorylation,8,0,0.9999999999999988,1,
BP,positive regulation of microglial cell activation,10,0,0.9999999999999988,1,
BP,positive regulation of cyclin-dependent protein kinase activity,18,0,0.9999999999999988,1,
BP,positive regulation of cholangiocyte proliferation,2,0,0.9999999999999988,1,
BP,axonemal central apparatus assembly,6,0,0.9999999999999988,1,
BP,positive regulation of membrane depolarization,11,0,0.9999999999999988,1,
