ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,spindle checkpoint signaling,47,1,0.23274886660439092,1,MAD1L1
BP,bone development,212,3,0.2330069476913428,1,"LRP5,LTF,ADAMTS12"
BP,cell killing,219,2,0.23312078934418967,1,"LTF,C3"
CC,bicellular tight junction,126,2,0.23355266802007973,1,"CCDC85C,SAPCD2"
MF,aminopeptidase activity,39,1,0.23368606526972394,1,TPP2
BP,lipid homeostasis,175,2,0.23384483808411488,1,"LIPC,LRP5"
BP,protein folding,214,2,0.23438042587462943,1,"DNAJC5,DNAJA3"
MF,"oxidoreductase activity, acting on peroxide as acceptor",57,1,0.23451071659932748,1,GSTT1
BP,nuclear-transcribed mRNA poly(A) tail shortening,34,1,0.23452809631807528,1,TENT4A
BP,erythrocyte differentiation,131,2,0.23481421082966275,1,"HIPK2,JAK2"
MF,phosphoric ester hydrolase activity,350,4,0.23498719606669147,1,"INPP5A,PDE1A,PPM1H,PTPRN2"
BP,regulation of TOR signaling,144,2,0.2350158022497969,1,"GNA12,RPTOR"
BP,regulation of microtubule-based movement,55,1,0.2353384767816318,1,CCR6
BP,plasma lipoprotein particle organization,50,1,0.23557521936620865,1,LIPC
CC,transport vesicle membrane,231,3,0.23565418381390257,1,"HLA-DPB1,PTPRN2,DNAJC5"
BP,neurotransmitter transport,206,3,0.23644721248811018,1,"PTPRN2,SLC1A7,DNAJC5"
BP,response to antibiotic,37,1,0.23701059033391242,1,JAK2
MF,signal sequence binding,46,1,0.23716223389983493,1,CEMIP
CC,Cajal body,79,1,0.23726039304982957,1,HSPB7
BP,regulation of actin nucleation,39,1,0.237421245002508,1,CARMIL1
BP,phospholipid dephosphorylation,40,1,0.2375185833313765,1,INPP5A
BP,retina layer formation,25,1,0.23770979542174078,1,HIPK2
BP,neuroepithelial cell differentiation,38,1,0.23789316107292716,1,RPTOR
BP,cellular response to monosaccharide stimulus,139,2,0.23837016628283414,1,"STXBP4,LRP5,PTPRN2"
BP,tumor necrosis factor superfamily cytokine production,190,2,0.23841118639477035,1,"JAK2,LTF"
BP,regulation of tumor necrosis factor superfamily cytokine production,190,2,0.23841118639477035,1,"JAK2,LTF"
MF,organic acid:sodium symporter activity,37,1,0.23846414143766928,1,SLC1A7
MF,enzyme activator activity,576,6,0.23931244717919592,1,"GCN1,ARHGAP30,IRGM,LTF,RPTOR,WNK1"
CC,actin cytoskeleton,501,6,0.2396646363620853,1,"ARPC3,HSPB7,MYH10,CARMIL1,SPPL2B,DNAJA3"
BP,walking behavior,35,1,0.23983923143741492,1,HIPK2
BP,immunoglobulin production involved in immunoglobulin-mediated immune response,59,1,0.24003036038545497,1,CCR6
CC,axonal growth cone,27,1,0.24044158117160638,1,DCC
BP,L-glutamate import,39,1,0.24083641608988182,1,SLC1A7
BP,regulation of protein localization,870,8,0.2409066861135052,1,"RAMP3,AAK1,STXBP4,JAK2,LRP5,MYH10,CEMIP,WNK1,SAPCD2"
BP,cellular response to hypoxia,146,2,0.24132689846991232,1,"HIPK2,RPTOR"
BP,export from cell,900,8,0.2414095297261617,1,"STXBP4,JAK2,LRP5,MYH10,STEAP3,EXOC1,PTPRN2,DNAJC5,ABCG2"
BP,positive regulation of chemotaxis,144,2,0.24145049128141685,1,"CCR6,WNK1"
MF,"3',5'-cyclic-nucleotide phosphodiesterase activity",24,1,0.24151273163940384,1,PDE1A
BP,neutral lipid biosynthetic process,50,1,0.24246876431656694,1,C3
BP,acylglycerol biosynthetic process,50,1,0.24246876431656694,1,C3
BP,T cell receptor signaling pathway,137,2,0.24250326679618717,1,"HLA-DPB1,WNK1"
BP,establishment of mitotic spindle localization,40,1,0.2428938918330278,1,SAPCD2
BP,negative regulation of chromosome segregation,50,1,0.24300280755446857,1,MAD1L1
BP,negative regulation of metaphase/anaphase transition of cell cycle,50,1,0.24300280755446857,1,MAD1L1
BP,negative regulation of chromosome separation,50,1,0.24300280755446857,1,MAD1L1
BP,response to bacterium,694,5,0.24350825075118035,1,"TNIP1,IRGM,JAK2,LTF,C3"
BP,regulation of alpha-beta T cell proliferation,43,1,0.2439270843494228,1,JAK2
BP,import into cell,928,9,0.24417059017670384,1,"RAMP3,SIRPB1,AP2A2,AAK1,LRP5,CARMIL1,SLC1A7,C3,SGIP1"
BP,cell volume homeostasis,35,1,0.2442148642959619,1,WNK1
BP,peptide secretion,246,3,0.24423339908374214,1,"STXBP4,JAK2,LRP5,PTPRN2"
CC,synaptic vesicle membrane,126,2,0.2448253523042971,1,"PTPRN2,DNAJC5"
CC,exocytic vesicle membrane,126,2,0.2448253523042971,1,"PTPRN2,DNAJC5"
BP,leukocyte activation involved in inflammatory response,52,1,0.2450872486694396,1,JAK2
BP,neurotransmitter receptor internalization,31,1,0.24525700959882626,1,AP2A2
BP,regulation of homotypic cell-cell adhesion,34,1,0.24529004613348324,1,JAK2
CC,fibrillar center,150,2,0.24530103926043434,1,"NFIC,CEMIP"
BP,positive regulation of receptor signaling pathway via STAT,52,1,0.2455978595192597,1,JAK2
MF,cyclic-nucleotide phosphodiesterase activity,26,1,0.24633418469084722,1,PDE1A
BP,canonical NF-kappaB signal transduction,300,3,0.2464465843072982,1,"TNIP1,IRGM,LTF"
BP,cellular response to stimulus,7399,49,0.2471582910384815,1,"CDH17,RAMP3,TNIP1,SIRPB1,ST3GAL6,GCN1,TENT4A,OR52M1,CCR6,AAK1,MAST2,PSD4,DDAH2,GABARAPL3,STXBP4,ARHGAP30,NGEF,FBXO8,RBMS3,GNA12,GNB1,STK32C,HIPK2,GSTT1,HLA-DPB1,IRGM,INPP5A,JAK2,LRP5,LTF,MCF2,PDE1A,MAML3,PRKAR1B,SPPL2B,PTGER3,TENM2,ARID1B,RPTOR,UVSSA,PTPRN2,SLC1A7,WNK1,C3,TAS1R2,ADAMTS12,MAD1L1,DNAJA3,ABCG2,FAM53B"
BP,adaptive immune response,463,4,0.24716925229998377,1,"CCR6,HLA-DPB1,JAK2,C3"
BP,lymphocyte chemotaxis,63,1,0.2473747804206121,1,WNK1
MF,anion binding,2395,19,0.24751137983160015,1,"TENT4A,GIMAP1,AAK1,MAST2,ATP11A,DDAH2,HSPA12A,GNA12,STK32C,HIPK2,IRGM,JAK2,MYH10,STEAP3,PRKAR1B,EXOC1,WNK1,DNAJA3,ABCG2"
MF,purine ribonucleoside triphosphate binding,1796,15,0.24777712328195545,1,"TENT4A,GIMAP1,AAK1,MAST2,ATP11A,HSPA12A,GNA12,STK32C,HIPK2,IRGM,JAK2,MYH10,WNK1,DNAJA3,ABCG2"
BP,negative regulation of smooth muscle cell migration,38,1,0.24811010174288403,1,GNA12
BP,regulation of purine nucleotide metabolic process,47,1,0.24840761559831195,1,RPTOR
MF,xenobiotic transmembrane transporter activity,37,1,0.24847859041082776,1,ABCG2
BP,regulation of cell cycle checkpoint,46,1,0.24858314402282916,1,MAD1L1
BP,regulation of response to cytokine stimulus,181,2,0.2491816186254574,1,"IRGM,SPPL2B"
BP,immune system process,2488,17,0.24932186427388298,1,"CDH17,TNIP1,SIRPB1,CCR6,STXBP4,HIPK2,HLA-DPB1,IRGM,JAK2,LRP5,LTF,SPPL2B,ARID1B,RPTOR,WNK1,C3,MAD1L1,DNAJA3"
BP,response to growth hormone,38,1,0.24963340061397507,1,JAK2
BP,nucleoside metabolic process,55,1,0.2497806107732002,1,PRTFDC1
BP,T-helper 17 type immune response,47,1,0.2497927860721567,1,JAK2
BP,regulation of inflammatory response to antigenic stimulus,48,1,0.25012791994515554,1,C3
BP,hexose catabolic process,44,1,0.25025861693800194,1,LRP5
BP,regulation of nucleotide metabolic process,48,1,0.2503134346856881,1,RPTOR
BP,regulation of macroautophagy,159,2,0.2506990997616242,1,"IRGM,EXOC1"
BP,acid secretion,43,1,0.25099964493516574,1,PTGER3
CC,tight junction,131,2,0.25128141929234693,1,"CCDC85C,SAPCD2"
BP,cellular response to acetylcholine,33,1,0.25128778235565763,1,GNB1
BP,positive regulation of transcription initiation by RNA polymerase II,62,1,0.2516921908773172,1,MED16
CC,Golgi-associated vesicle membrane,57,1,0.25171721762306637,1,SPPL2B
BP,erythrocyte homeostasis,140,2,0.25178339179473147,1,"HIPK2,JAK2"
MF,catalytic activity,5466,36,0.25190791205181745,1,"ST3GAL6,TENT4A,DEGS2,COX11,GLT1D1,AAK1,MAST2,ATP11A,DDAH2,GSTT4,SETBP1,GNA12,GNB1,STK32C,HIPK2,GSTT1,IRGM,INPP5A,JAK2,LIPC,LTF,PDE1A,COQ3,PNLIPRP2,GFOD1,STEAP3,GALNT10,SPPL2B,CEMIP,PPM1H,HECW2,PTPRN2,WNK1,TPP2,ADAMTS12,ADAM21,ABCG2"
BP,autophagosome maturation,58,1,0.252347012552546,1,IRGM
MF,ATPase-coupled intramembrane lipid transporter activity,27,1,0.25268490766168833,1,ATP11A
BP,dopamine receptor signaling pathway,38,1,0.2528917330493149,1,GNB1
BP,cellular response to glucocorticoid stimulus,49,1,0.2529753342001602,1,JAK2
BP,regulation of osteoblast differentiation,149,2,0.2530396195212444,1,"LRP5,LTF"
BP,killing of cells of another organism,92,1,0.25346704334123193,1,LTF
BP,disruption of cell in another organism,92,1,0.25346704334123193,1,LTF
BP,circulatory system process,598,6,0.25347177610479443,1,"RAMP3,HSPB7,GNA12,LRP5,WNK1,ABCG2"
BP,regulation of mitotic sister chromatid segregation,54,1,0.2534749385384585,1,MAD1L1
BP,secretion by tissue,42,1,0.2542667775708582,1,WNK1
BP,mammary gland duct morphogenesis,29,1,0.25430233883126324,1,LRP5
BP,respiratory system process,39,1,0.2543804894895542,1,HIPK2
BP,positive regulation of lamellipodium organization,36,1,0.25438597362932147,1,CARMIL1
BP,regulation of mesenchymal cell proliferation,32,1,0.25454722310049055,1,LRP5
BP,regulation of ATP-dependent activity,62,1,0.2548201027491237,1,LTF
BP,positive regulation of protein secretion,144,2,0.2549544310570719,1,"JAK2,MYH10"
BP,histone lysine methylation,33,1,0.25507055785139504,1,SETBP1
BP,collateral sprouting,28,1,0.2553390202889309,1,DCC
MF,acetylgalactosaminyltransferase activity,34,1,0.25551468593166043,1,GALNT10
BP,apoptotic cell clearance,47,1,0.2559897781298702,1,C3
BP,postsynaptic membrane organization,39,1,0.2561904991981639,1,DNAJA3
MF,purine nucleotide binding,1964,16,0.2563281381976871,1,"TENT4A,GIMAP1,AAK1,MAST2,ATP11A,HSPA12A,GNA12,STK32C,HIPK2,IRGM,JAK2,MYH10,PRKAR1B,WNK1,DNAJA3,ABCG2"
BP,toll-like receptor 4 signaling pathway,54,1,0.25669705988899777,1,LTF
BP,positive regulation of intracellular protein transport,155,2,0.2581750818946471,1,"JAK2,CEMIP"
MF,protein serine/threonine kinase activity,425,5,0.2582438858844833,1,"AAK1,MAST2,STK32C,HIPK2,WNK1"
BP,regulation of vascular associated smooth muscle cell migration,50,1,0.2582986851007358,1,GNA12
BP,mitotic sister chromatid segregation,183,2,0.25888587692645837,1,"TENT4A,MAD1L1"
BP,response to amine,47,1,0.2591942245467742,1,JAK2
MF,GTPase activity,324,3,0.2595437710302424,1,"GNA12,GNB1,IRGM"
BP,regulation of protein secretion,266,3,0.25957482142762345,1,"STXBP4,JAK2,LRP5,MYH10"
BP,regulation of localization,2136,17,0.2601217338660783,1,"RAMP3,SIRPB1,AAK1,STXBP4,JAK2,LRP5,MYH10,PRKAR1B,CEMIP,PTGER3,HECW2,PTPRN2,WNK1,C3,DNAJC5,MAD1L1,SGIP1,SAPCD2"
MF,ADP binding,38,1,0.2601419679182908,1,MYH10
BP,carbohydrate catabolic process,162,2,0.2601656853200488,1,"LRP5,RPTOR"
BP,establishment of spindle orientation,42,1,0.26069007238046127,1,SAPCD2
BP,macromolecule modification,3206,23,0.2607392308767086,1,"RAMP3,TNIP1,ST3GAL6,AAK1,MAST2,SETBP1,GNA12,STK32C,HIPK2,IRGM,JAK2,LRP5,LTF,GALNT10,PRKAR1B,CEMIP,PPM1H,HECW2,RPTOR,UVSSA,PTPRN2,WNK1,C3"
BP,antigen processing and presentation of exogenous antigen,47,1,0.26107692978300484,1,HLA-DPB1
CC,azurophil granule membrane,57,1,0.2614785171186462,1,DNAJC5
CC,lamellipodium,200,3,0.2617422650324129,1,"ARPC3,MYH10,CARMIL1"
CC,spindle,429,4,0.2621771296492703,1,"CCDC57,HECW2,WNK1,MAD1L1"
BP,regulation of tumor necrosis factor-mediated signaling pathway,58,1,0.2624384190629936,1,SPPL2B
MF,Hsp70 protein binding,51,1,0.2626257895982077,1,DNAJA3
BP,sister chromatid cohesion,58,1,0.26280087407733893,1,TENT4A
BP,response to acetylcholine,36,1,0.262872359285406,1,GNB1
BP,positive regulation of filopodium assembly,31,1,0.2632634976070028,1,TENM2
BP,vesicle docking involved in exocytosis,42,1,0.2634162023035217,1,EXOC1
BP,hemopoiesis,943,8,0.26349119201432764,1,"CDH17,CCR6,HIPK2,JAK2,LTF,ARID1B,RPTOR,DNAJA3"
BP,regulation of autophagy of mitochondrion,40,1,0.2635240843143631,1,IRGM
MF,cyclic nucleotide binding,37,1,0.26358238532736233,1,PRKAR1B
BP,positive regulation of myoblast differentiation,43,1,0.26361927061600243,1,ARID1B
BP,central nervous system projection neuron axonogenesis,29,1,0.2643049919701292,1,DCC
BP,vascular endothelial growth factor production,63,1,0.2644644670398398,1,C3
BP,protein-lipid complex organization,53,1,0.26532147908995785,1,LIPC
BP,cellular response to decreased oxygen levels,157,2,0.26591924586321447,1,"HIPK2,RPTOR"
CC,catenin complex,31,1,0.26599032985535276,1,CDH17
MF,phosphatase activity,263,3,0.26603161478007753,1,"INPP5A,PPM1H,PTPRN2"
BP,negative regulation of defense response to virus,50,1,0.26603490795727713,1,IRGM
BP,positive regulation of vascular associated smooth muscle cell proliferation,52,1,0.2667386849735995,1,JAK2
BP,positive regulation of cytokine-mediated signaling pathway,59,1,0.26682799085550046,1,IRGM
BP,O-glycan processing,43,1,0.26691677933740465,1,GALNT10
BP,positive regulation of tyrosine phosphorylation of STAT protein,66,1,0.2674564996093407,1,JAK2
BP,membrane protein ectodomain proteolysis,44,1,0.26746308357115794,1,SPPL2B
BP,cellular response to amino acid starvation,51,1,0.2675767126250817,1,GCN1
BP,glial cell activation,57,1,0.267898467780633,1,JAK2
BP,positive regulation of cell-substrate adhesion,123,2,0.2679820045769812,1,"JAK2,CARMIL1"
BP,alpha-beta T cell proliferation,46,1,0.26805210630847065,1,JAK2
BP,positive regulation of protein dephosphorylation,42,1,0.2683045557872962,1,GNA12
BP,regulation of phosphoprotein phosphatase activity,47,1,0.2684573968424408,1,GNA12
BP,negative regulation of mitotic nuclear division,56,1,0.2690857480191004,1,MAD1L1
BP,regulation of myotube differentiation,47,1,0.2691483508115633,1,ATP11A
BP,regulation of B cell mediated immunity,63,1,0.269153343436045,1,C3
BP,regulation of immunoglobulin mediated immune response,63,1,0.269153343436045,1,C3
BP,negative regulation of tumor necrosis factor superfamily cytokine production,79,1,0.2696105495613754,1,LTF
BP,negative regulation of ubiquitin-dependent protein catabolic process,53,1,0.26995796855566684,1,HIPK2
BP,vitamin transport,52,1,0.2702533210220213,1,ABCG2
BP,cellular response to extracellular stimulus,277,3,0.27030581069145576,1,"GCN1,GABARAPL3,RPTOR"
BP,regulation of myeloid leukocyte mediated immunity,58,1,0.2704202103945371,1,C3
BP,negative regulation of secretion,171,2,0.27153454992284987,1,"PTGER3,WNK1"
BP,positive regulation of glucose transmembrane transport,44,1,0.27237443358556557,1,C3
BP,regulation of cell adhesion mediated by integrin,49,1,0.27243946196562135,1,WNK1
BP,vascular associated smooth muscle cell migration,52,1,0.2727442644487487,1,GNA12
BP,protein import into nucleus,159,2,0.2729914373664818,1,"JAK2,FAM53B"
BP,positive regulation of interleukin-1 beta production,62,1,0.27366198891724636,1,JAK2
BP,cellular response to carbohydrate stimulus,150,2,0.27373313926569176,1,"STXBP4,LRP5,PTPRN2"
BP,regulation of macrophage activation,62,1,0.2740568707339775,1,IRGM
BP,regulation of biological process involved in symbiotic interaction,65,1,0.27430283958160473,1,LTF
BP,chaperone-mediated protein folding,75,1,0.2744635325473279,1,DNAJC5
MF,"hydrolase activity, acting on ester bonds",731,6,0.2748338300128327,1,"INPP5A,LIPC,PDE1A,PNLIPRP2,PPM1H,PTPRN2"
MF,dynein intermediate chain binding,37,1,0.2748952256731438,1,DNAAF5
BP,positive regulation of monoatomic ion transmembrane transport,158,2,0.27538322935826903,1,"RAMP3,CEMIP"
BP,somatic recombination of immunoglobulin gene segments,62,1,0.27546935709770975,1,CCR6
CC,nuclear body,851,7,0.2756913622747254,1,"SETBP1,HSPB7,HIPK2,MAML3,CARMIL1,TENM2,TPP2"
MF,peptide antigen binding,33,1,0.2757937846077835,1,HLA-DPB1
BP,Ras protein signal transduction,338,4,0.27582241222946846,1,"PSD4,FBXO8,GNA12,GNB1"
MF,peptidase regulator activity,225,2,0.2758299062927569,1,"LTF,C3"
BP,histone methylation,38,1,0.2760097079147705,1,SETBP1
BP,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,191,2,0.2761959720428811,1,"JAK2,C3"
BP,"positive regulation of DNA-templated transcription, elongation",62,1,0.2767304363572757,1,MED16
BP,intracellular signal transduction,2684,21,0.27676812589638417,1,"RAMP3,TNIP1,CCR6,MAST2,PSD4,DDAH2,ARHGAP30,NGEF,FBXO8,GNA12,GNB1,STK32C,HIPK2,IRGM,JAK2,LTF,MCF2,RPTOR,WNK1,MAD1L1,DNAJA3"
BP,embryonic eye morphogenesis,35,1,0.2770460501921465,1,HIPK2
BP,protein destabilization,49,1,0.27707540316294166,1,IRGM
BP,embryonic limb morphogenesis,120,2,0.27722542783287507,1,"GNA12,LRP5"
BP,embryonic appendage morphogenesis,120,2,0.27722542783287507,1,"GNA12,LRP5"
MF,S-adenosylmethionine-dependent methyltransferase activity,182,2,0.2772497296920967,1,"SETBP1,COQ3"
CC,ficolin-1-rich granule,185,2,0.2773341541439818,1,"AP2A2,PTPRN2"
BP,monosaccharide catabolic process,52,1,0.2774061514969518,1,LRP5
BP,neuron apoptotic process,278,3,0.2775516731404302,1,"HIPK2,JAK2,DNAJC5"
BP,regulation of cardiac muscle cell apoptotic process,50,1,0.27783572540052376,1,JAK2
BP,positive regulation of G1/S transition of mitotic cell cycle,52,1,0.2779414973399754,1,RPTOR
BP,positive regulation of DNA-templated transcription initiation,68,1,0.27808590505114716,1,MED16
MF,transcription coregulator activity,491,5,0.2782119364730739,1,"MED16,KCTD1,HIPK2,MAML3,ARID1B"
BP,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,47,1,0.27871133948701815,1,CDH17
BP,autophagy,575,5,0.27881104965193004,1,"GABARAPL3,IRGM,EXOC1,RPTOR,WNK1"
BP,process utilizing autophagic mechanism,575,5,0.27881104965193004,1,"GABARAPL3,IRGM,EXOC1,RPTOR,WNK1"
BP,regulation of metal ion transport,395,4,0.2791079530050811,1,"RAMP3,CEMIP,HECW2,WNK1"
MF,carboxylic acid transmembrane transporter activity,164,2,0.2797496664617905,1,"SLC1A7,ABCG2"
BP,inositol phosphate metabolic process,45,1,0.2797783558260492,1,INPP5A
BP,receptor internalization,127,2,0.280139112989801,1,"RAMP3,AP2A2"
CC,Golgi membrane,665,6,0.28062550568647227,1,"ST3GAL6,GIMAP1,HLA-DPB1,IRGM,GALNT10,SPPL2B"
BP,negative regulation of protein-containing complex assembly,145,2,0.2806289047646937,1,"IRGM,CARMIL1"
BP,regulation of fibroblast migration,39,1,0.2809124647173808,1,GNA12
BP,embryonic camera-type eye development,37,1,0.28098902156672134,1,HIPK2
MF,general transcription initiation factor binding,54,1,0.28134058844264725,1,RPTOR
BP,mRNA export from nucleus,69,1,0.2822279595114078,1,WNK1
BP,protein targeting to vacuole,48,1,0.2823529647588595,1,IRGM
BP,signal transduction,5923,40,0.28238221566891075,1,"CDH17,RAMP3,TNIP1,SIRPB1,OR52M1,CCR6,AAK1,MAST2,PSD4,DDAH2,STXBP4,ARHGAP30,NGEF,FBXO8,RBMS3,GNA12,GNB1,STK32C,HIPK2,HLA-DPB1,IRGM,INPP5A,JAK2,LRP5,LTF,MCF2,PDE1A,MAML3,PRKAR1B,SPPL2B,PTGER3,TENM2,RPTOR,SLC1A7,WNK1,C3,TAS1R2,ADAMTS12,MAD1L1,DNAJA3,FAM53B"
BP,purine ribonucleotide catabolic process,45,1,0.28242170367798514,1,PDE1A
BP,positive regulation of response to cytokine stimulus,66,1,0.28243145595399377,1,IRGM
MF,molecular function inhibitor activity,500,4,0.28289827740723716,1,"LTF,PRKAR1B,RPTOR,C3"
BP,receptor recycling,47,1,0.28344497275923,1,RAMP3
BP,disruption of anatomical structure in another organism,99,1,0.28356153024496394,1,LTF
BP,response to amino acid starvation,54,1,0.28359460999732994,1,GCN1
BP,import into nucleus,164,2,0.28393633370763693,1,"JAK2,FAM53B"
BP,positive regulation of response to stimulus,2287,17,0.28400006795939703,1,"RAMP3,TNIP1,CCR6,AAK1,HIPK2,HLA-DPB1,IRGM,JAK2,LTF,PRKAR1B,PTGER3,ARID1B,RPTOR,WNK1,C3,MAD1L1,FAM53B"
MF,organic acid transmembrane transporter activity,165,2,0.284118128287214,1,"SLC1A7,ABCG2"
BP,glycoprotein biosynthetic process,298,3,0.28418079523529705,1,"TNIP1,ST3GAL6,GALNT10"
BP,cell surface toll-like receptor signaling pathway,62,1,0.2842329701542913,1,LTF
BP,cell cycle phase transition,573,5,0.2842922016990773,1,"STXBP4,CCDC57,ARID1B,HECW2,RPTOR,MAD1L1"
BP,apoptotic process involved in development,41,1,0.2843974940401927,1,LRP5
CC,euchromatin,59,1,0.28476278372298497,1,JAK2
BP,lymphocyte differentiation,428,4,0.2855433941234387,1,"CDH17,CCR6,ARID1B,DNAJA3"
BP,detection of chemical stimulus,455,2,0.2859155629396086,1,"OR52M1,TAS1R2"
BP,positive regulation of substrate adhesion-dependent cell spreading,42,1,0.28599573552224983,1,CARMIL1
MF,SH2 domain binding,41,1,0.28628842251890485,1,JAK2
BP,regulation of mitotic sister chromatid separation,59,1,0.2866383471198635,1,MAD1L1
BP,transcription by RNA polymerase III,61,1,0.2868846956828891,1,RPTOR
BP,protein insertion into membrane,76,1,0.2872932132187462,1,WNK1
BP,negative regulation of muscle cell apoptotic process,50,1,0.2883317114320421,1,JAK2
CC,terminal bouton,45,1,0.2885861349898841,1,AAK1
BP,T cell apoptotic process,58,1,0.28867103410575223,1,DNAJA3
BP,regulation of cell cycle phase transition,455,4,0.28908285639666326,1,"STXBP4,ARID1B,HECW2,RPTOR,MAD1L1"
BP,actin filament capping,40,1,0.2890944678650469,1,CARMIL1
CC,ciliary base,47,1,0.2900007058342541,1,PRKAR1B
BP,microtubule nucleation,45,1,0.2900407916465906,1,CCDC57
BP,positive regulation of innate immune response,339,3,0.29046157530461053,1,"TNIP1,IRGM,LTF"
BP,translational elongation,68,1,0.29057653558518826,1,GCN1
MF,amino acid binding,51,1,0.29063125675350393,1,DDAH2
BP,transcription preinitiation complex assembly,69,1,0.29108825322825893,1,MED16
BP,regulation of striated muscle cell apoptotic process,52,1,0.2915840569653103,1,JAK2
BP,positive regulation of striated muscle cell differentiation,53,1,0.29204050557116007,1,ATP11A
MF,neutral L-amino acid transmembrane transporter activity,46,1,0.2923350740849768,1,SLC1A7
BP,intracellular glucose homeostasis,156,2,0.2930353654383735,1,"STXBP4,LRP5,PTPRN2"
BP,amino acid transport,150,2,0.2930981087041495,1,"LRP5,SLC1A7"
BP,regulation of cell division,186,2,0.29341749315472865,1,"WNK1,TAS1R2"
MF,monocarboxylic acid transmembrane transporter activity,62,1,0.29379348839322883,1,ABCG2
BP,fear response,45,1,0.29389808621733005,1,PRKAR1B
BP,negative regulation of myeloid leukocyte differentiation,53,1,0.29396446433763146,1,LTF
BP,camera-type eye morphogenesis,133,2,0.29463478307475477,1,"HIPK2,LRP5"
CC,specific granule lumen,62,1,0.29484106888863004,1,LTF
BP,TOR signaling,164,2,0.2951883587896371,1,"GNA12,RPTOR"
BP,negative regulation of nuclear division,63,1,0.2954737438077101,1,MAD1L1
BP,regulation of platelet activation,49,1,0.29593593662938433,1,JAK2
BP,sulfur compound transport,54,1,0.29612916306823794,1,ABCG2
BP,lipopolysaccharide-mediated signaling pathway,58,1,0.2964802157033911,1,LTF
BP,regulation of transcription initiation by RNA polymerase II,72,1,0.2969761321480716,1,MED16
BP,positive regulation of nuclear division,60,1,0.29779299561788164,1,LRP5
MF,microfilament motor activity,37,1,0.29789996192676593,1,MYH10
BP,cellular response to corticosteroid stimulus,59,1,0.2979341586726302,1,JAK2
BP,positive regulation of Notch signaling pathway,46,1,0.29834569397669886,1,AAK1
BP,spermatid differentiation,211,2,0.2984889924624673,1,"CCR6,MAST2"
CC,cell cortex region,38,1,0.29947952402211087,1,SAPCD2
BP,cardiac muscle cell apoptotic process,54,1,0.29951109813495636,1,JAK2
BP,immune response-activating cell surface receptor signaling pathway,294,3,0.29969814068671674,1,"HLA-DPB1,LTF,WNK1"
CC,postsynapse,647,7,0.3004569168715362,1,"AP2A2,DCC,JAK2,PRKAR1B,TENM2,SLC1A7,DNAJA3"
BP,thymus development,49,1,0.3014679799619491,1,MAD1L1
BP,secretion by cell,822,7,0.3016528014539118,1,"STXBP4,JAK2,LRP5,MYH10,STEAP3,EXOC1,PTPRN2,DNAJC5"
BP,regulation of actin filament polymerization,135,2,0.30165730746731784,1,"ARPC3,CARMIL1"
BP,lipid transport,452,4,0.3017101791011535,1,"ATP11A,LIPC,APOL6,ABCG2"
BP,regulation of lipid storage,54,1,0.3020680727104519,1,C3
BP,somatic diversification of immunoglobulins,67,1,0.3021072628850937,1,CCR6
MF,14-3-3 protein binding,32,1,0.30212123910958855,1,RPTOR
BP,cilium movement,201,2,0.3022090483922365,1,"CCR6,DNAAF5"
BP,positive regulation of nucleocytoplasmic transport,61,1,0.30229150494882107,1,JAK2
BP,mitotic sister chromatid separation,62,1,0.3023173495106319,1,MAD1L1
BP,purine nucleotide catabolic process,54,1,0.3025499912685444,1,PDE1A
BP,xenobiotic transport,60,1,0.30264004667514427,1,ABCG2
BP,interleukin-12 production,64,1,0.30270070587177234,1,MAST2
BP,regulation of interleukin-12 production,64,1,0.30270070587177234,1,MAST2
BP,regulation of proteolysis,617,5,0.30275827321079174,1,"TNIP1,GNA12,HIPK2,JAK2,LTF"
MF,RNA polymerase binding,57,1,0.30320113357824846,1,UVSSA
BP,nucleocytoplasmic transport,326,3,0.3033419995701311,1,"JAK2,WNK1,FAM53B"
BP,nuclear transport,326,3,0.3033419995701311,1,"JAK2,WNK1,FAM53B"
BP,mammary gland development,131,2,0.30338917645928903,1,"JAK2,LRP5"
BP,regulation of vacuole organization,57,1,0.30344673613753476,1,IRGM
BP,regulation of cytokine production,862,6,0.3040233820526348,1,"MAST2,HLA-DPB1,IRGM,JAK2,LTF,C3"
BP,intracellular chemical homeostasis,711,6,0.30418149964106517,1,"COX11,STXBP4,LRP5,CEMIP,PTPRN2,WNK1,TPP2"
BP,cellular response to oxygen levels,173,2,0.3053045958783723,1,"HIPK2,RPTOR"
BP,signaling,6390,43,0.30538781455718383,1,"CDH17,RAMP3,TNIP1,SIRPB1,OR52M1,CCR6,DCC,AAK1,MAST2,PSD4,DDAH2,STXBP4,ARHGAP30,NGEF,FBXO8,RBMS3,GNA12,GNB1,STK32C,HIPK2,HLA-DPB1,IRGM,INPP5A,JAK2,LRP5,LTF,MCF2,PDE1A,MAML3,PRKAR1B,SPPL2B,PTGER3,TENM2,RPTOR,PTPRN2,SLC1A7,WNK1,C3,DNAJC5,TAS1R2,ADAMTS12,MAD1L1,DNAJA3,FAM53B"
BP,positive regulation of excitatory postsynaptic potential,32,1,0.3055315747214711,1,PRKAR1B
